unique_id,true_label,model_0_predicted_label,model_0_accuracy,model_1_predicted_label,model_1_accuracy,model_3_predicted_label,model_3_accuracy,model_4_predicted_label,model_4_accuracy,difficulty_score
2_7263a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7263b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7263c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7264a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7264b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7264c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7265a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7265b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7265c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7266a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7266b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7266c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7267a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7267b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7267c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7268a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7268b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7268c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7269a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7269b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7269c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7270a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7270b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7270c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7271a,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
2_7271b,2,2,1.0,0,0.0,0,0.0,0,0.0,0.25
2_7271c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7272a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7272b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7272c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7273a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7273b,0,0,1.0,1,0.0,1,0.0,0,1.0,0.5
2_7273c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7274a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7274b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7274c,2,2,1.0,1,0.0,1,0.0,1,0.0,0.25
2_7275a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7275b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7275c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7276a,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
2_7276b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7276c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7277a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7277b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7277c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7278a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7278b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7278c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_7279a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_7279b,2,2,1.0,0,0.0,2,1.0,2,1.0,0.75
2_7279c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7280a,2,2,1.0,2,1.0,1,0.0,0,0.0,0.5
2_7280b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7280c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7281a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7281b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7281c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7282a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7282b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7282c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7283a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7283b,1,1,1.0,0,0.0,1,1.0,1,1.0,0.75
2_7283c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7284a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7284b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7284c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7285a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7285b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7285c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7286a,2,1,0.0,2,1.0,1,0.0,2,1.0,0.5
2_7286b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7286c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7287a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7287b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7287c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7288a,1,2,0.0,1,1.0,2,0.0,0,0.0,0.25
2_7288b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7288c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7289a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7289b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7289c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7290a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7290b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7290c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7291a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7291b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7291c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7292a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7292b,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
2_7292c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_7293a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7293b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7293c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7294a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7294b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7294c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7295a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7295b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7295c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7296a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7296b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7296c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7297a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7297b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7297c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7298a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7298b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7298c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7299a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7299b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7299c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7300a,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
2_7300b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7300c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7301a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7301b,1,0,0.0,0,0.0,1,1.0,1,1.0,0.5
2_7301c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7302a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7302b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7302c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7303a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7303b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7303c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7304a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7304b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7304c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7305a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7305b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7305c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7306a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7306b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7306c,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
2_7307a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7307b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7307c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7308a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7308b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7308c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7309a,0,0,1.0,0,1.0,0,1.0,2,0.0,0.75
2_7309b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7309c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7310a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7310b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7310c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7311a,1,0,0.0,2,0.0,1,1.0,2,0.0,0.25
2_7311b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7311c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7312a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7312b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7312c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_7313a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7313b,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7313c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7314a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7314b,0,0,1.0,1,0.0,0,1.0,1,0.0,0.5
2_7314c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7315a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7315b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7315c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7316a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7316b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7316c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7317a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7317b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7317c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7318a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7318b,1,2,0.0,2,0.0,0,0.0,2,0.0,0.0
2_7318c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7319a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7319b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7319c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7320a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7320b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7320c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7321a,0,0,1.0,1,0.0,2,0.0,1,0.0,0.25
2_7321b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7321c,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7322a,2,1,0.0,1,0.0,2,1.0,1,0.0,0.25
2_7322b,0,0,1.0,1,0.0,1,0.0,1,0.0,0.25
2_7322c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7323a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7323b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7323c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7324a,2,2,1.0,1,0.0,1,0.0,1,0.0,0.25
2_7324b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7324c,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7325a,1,2,0.0,2,0.0,2,0.0,1,1.0,0.25
2_7325b,2,0,0.0,1,0.0,0,0.0,0,0.0,0.0
2_7325c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7326a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7326b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7326c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7327a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7327b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7327c,1,1,1.0,1,1.0,0,0.0,0,0.0,0.5
2_7328a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7328b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7328c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7329a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7329b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7329c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7330a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7330b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7330c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7331a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7331b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7331c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7332a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7332b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7332c,2,1,0.0,1,0.0,2,1.0,1,0.0,0.25
2_7333a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7333b,1,1,1.0,0,0.0,0,0.0,0,0.0,0.25
2_7333c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7334a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7334b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7334c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_7335a,2,2,1.0,2,1.0,1,0.0,2,1.0,0.75
2_7335b,0,1,0.0,0,1.0,1,0.0,1,0.0,0.25
2_7335c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7336a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7336b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7336c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7337a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7337b,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
2_7337c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7338a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7338b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7338c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7339a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7339b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7339c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7340a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7340b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7340c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7341a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7341b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7341c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7342a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7342b,0,0,1.0,1,0.0,1,0.0,0,1.0,0.5
2_7342c,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7343a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7343b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7343c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7344a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7344b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7344c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7345a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7345b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7345c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7346a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7346b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7346c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7347a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7347b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7347c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7348a,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
2_7348b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7348c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7349a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7349b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7349c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7350a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7350b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7350c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7351a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7351b,1,0,0.0,0,0.0,1,1.0,0,0.0,0.25
2_7351c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7352a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7352b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_7352c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7353a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7353b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7353c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7354a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7354b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7354c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7355a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7355b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7355c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7356a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7356b,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7356c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7357a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7357b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7357c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7358a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7358b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7358c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7359a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7359b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7359c,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7360a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_7360b,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7360c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7361a,0,1,0.0,0,1.0,1,0.0,0,1.0,0.5
2_7361b,1,1,1.0,1,1.0,0,0.0,0,0.0,0.5
2_7361c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7362a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7362b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7362c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7363a,2,1,0.0,1,0.0,1,0.0,2,1.0,0.25
2_7363b,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
2_7363c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7364a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7364b,2,2,1.0,0,0.0,0,0.0,2,1.0,0.5
2_7364c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7365a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7365b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7365c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7366a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7366b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7366c,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
2_7367a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7367b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7367c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7368a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7368b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7368c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7369a,0,1,0.0,1,0.0,1,0.0,0,1.0,0.25
2_7369b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7369c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7370a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7370b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7370c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7371a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7371b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7371c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7372a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7372b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7372c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7373a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7373b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7373c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7374a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7374b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7374c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7375a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7375b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7375c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7376a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7376b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7376c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7377a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7377b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7377c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_7378a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7378b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7378c,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
2_7379a,0,1,0.0,1,0.0,1,0.0,0,1.0,0.25
2_7379b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7379c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7380a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7380b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7380c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7381a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7381b,1,1,1.0,0,0.0,1,1.0,1,1.0,0.75
2_7381c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7382a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7382b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7382c,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
2_7383a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7383b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7383c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7384a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7384b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7384c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7385a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_7385b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7385c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7386a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7386b,0,2,0.0,0,1.0,0,1.0,2,0.0,0.5
2_7386c,1,0,0.0,1,1.0,1,1.0,2,0.0,0.5
2_7387a,0,1,0.0,2,0.0,1,0.0,1,0.0,0.0
2_7387b,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
2_7387c,0,1,0.0,1,0.0,0,1.0,1,0.0,0.25
2_7388a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7388b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7388c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7389a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7389b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7389c,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
2_7390a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_7390b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_7390c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7391a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_7391b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
