,guid,premise,hypothesis,label
144138,457945610111,a young girl in a striped bathing suit jumping in the ocean.,A girl builds a sandcastle at the beach.,2
144244,4557307607311,The class is taking a very important test.,Some of the class have their hands raised and are shouting out.,2
144585,3516935867410,A person jumping a horse over a fence.,A jockey is jumping a horse over a fence.,0
145470,2536993581310,Construction workers are laying bricks in the median of a train station.,Construction is occurring at a train station.,0
146146,2774890118322,A group of people running on a beach at dawn.,A group of people exercising.,1
147171,4758458155112,"Two older men walk across a field of cropped brown grass, one carrying a clipboard and model plane.",The older man are walking,1
147317,456324238110,Three little blond boys huddle together at the base of a tree near some old machinery.,Three boys huddling together as they play at the base of a nearby tree.,0
147792,4601900180010,A man and a young girl and boy are suspended in air during a synchronized jump.,The jump was amazing!,0
147850,267041173312,Young men search through compact discs.,Some people and old CDs.,1
148002,3535879138010,Many people walking together on pavement near a brick building with other people looking on.,"a gaggle of people walk near a building, others don't participate",0
148398,1358089136211,A man is sliding down a huge sand dune on a sunny day.,A man is trying to drive over a sand dune.,2
148831,325480786110,Two young men stand at a home's open front door on a snowy evening.,Two young men stand in a doorway.,0
148904,4358211815412,Bicycle police riding through city streets.,Bicycle police riding the city streets.,1
149142,3218481970210,A basketball player in white leaps up at the net.,A man is playing.,1
149516,7715537014312,Six men are running a race during the 2012 London Olympics.,some mens are running a race during the Olympics game,1
150049,4665612496312,Four people on a red metal bridge.,Some people are walking outdoors.,1
150094,1429383749351,Small kid sitting inside a tractor claw playing in dirt.,The person in the picture is indoors.,2
150233,4588654711310,A couple embrace as they look at the Asian signs in the distance.,Two people hug.,0
151653,1580359117412,Male chef playfully presenting his latest creation.,Male chef playing.,1
152115,732001349010,A young man dressed in a t-shirt and shorts is sitting on the ground and holding his boot in his hand and smiling.,a man is sitting,0
152255,4066162701210,Woman in sunglasses with a man leaning on her bare shoulder.,A couple posing for a picture outside.,0
152386,4912928858022,A crowd sits along side a building as a man talks to them and another group of men hang out nearby on a sidewalk.,Crowd sitting around building side,1
152852,1080230428012,A male volleyball player in red trunks tries to block the shot of the opposing player during a professional volleyball game.,Two teams are playing a sport.,1
153116,4889458424010,A man wearing a dark green shirt and a camera strapped around his neck stands on a city street and frowns.,A man wearing green is frowning on a city street.,0
153181,4642442935312,A little girl eats a lollipop while sitting on the curb.,The little girl is exhausted,1
153595,2419186511412,A cute baby takes a bath in a large clear bowl.,The baby is being bathed by their parent.,1
153943,2022443431411,A man parasails over a green field.,A men is focusing on the greens.,2
154085,4254687302310,A girls playing guitar in a room near a tall lamp.,The women are putting on a show in the living room.,0
154227,4788967880011,a group of people on a dock lowering into the water a boat with teal and purple decorations.,The group of people on the dock were scared of the water.,2
154712,3549408779011,A small black and white dog paddles in some clear blue water.,The chihuahua is playing in the grass.,1
154864,3062582233210,Here are 3 middle eastern boys deeply absorbed in a lecture.,3 boys in a classroom.,0
154926,82176267312,Three people sing into a microphone.,A few people are singing.,1
155455,2302336943012,A woman wearing a brown fur coat and hat is walking outside in the winter in front of a white statues of a mother and child.,The woman is very wealthy.,1
155695,2547785434312,a small dog chasing after a bucking cow,A dog is mean to the cow,1
156173,4967971683212,An older person in sunglasses crossing the sidewalk.,A blind person crosses the street.,1
157025,4804001379411,A woman is touching her ear.,The man is touching his ear.,2
157508,2279432034411,An orchestra plays in an ornate hall.,the jazz band played in the musueam,2
157812,2744330402150,A boat with people and their belongings is in the water.,The people are seated.,0
157927,3294336227211,A person in a long orange coat walks along a sets of stairs.,The person is going down the stairs.,2
157951,5683406436111,A person wearing a helmet and pads is riding a dirt bike and jumping over a log.,there is a person driving a car on a dirt road,2
157971,4142920196111,A man in mid-sentence is gesturing with his hands while a woman beside his is doing something at the kitchen counter.,A man is listening to a woman talk.,2
158101,7754646766110,"A female, asian basketball player is lining up for a free throw, as the other players watch on.",A woman playing basketball is getting ready to shoot.,0
158473,45312111212,A young girl is taking a drink from a can of diet coke.,A girl is drinking coke,1
158954,200875615411,A shirtless man sitting in a green room at a desk.,Nobody is sitting.,2
158960,4735943244310,A man with a beard sits on a bench with a cloak and fancy hat.,While wearing a fancy hat and cloak sits on a bench stroking his beard,0
159500,4923271302022,"A man looked very small, as he walked along the ancient building.",There are men oustide,1
159720,6144531701050,A man in black pants and shirt is holding a guitar and standing next to a microphone in front of a pink background.,A man wields a musical instrument.,0
159785,2616379779152,A well dressed man sleeps in front of a store window advertising books.,the man is drunk,1
159978,6942745583011,a woman in a black shirt and purple pants is bending over reaching into a dishwasher.,The dishwasher has had the front panel taken off.,2
160212,7567712136410,A silhouette of a man and woman stand in front of a wall of fire.,A silhouette of a couple stainding in front a wall of fire,0
160494,3718305988142,The man is skateboarding on a large brick staircase.,Man skateboarding ahead go competition,1
161009,483841513412,A girl doing a handstand on a trampoline,The trampoline has a girl on it.,1
161223,101958970122,A man sitting with his daughter in his daughter's pink car in a grocery store.,A man and his daughter sit in a grocery store.,1
161394,4898695163010,"Two men, one wearing a straw cone hat, blue shirt, talking with a guy in a tan sunhat, red plaid shirt, both with baskets in front of them, sitting on the side of a dirt road.",two guys dressed with hats sit on the side of a road,0
161492,4478571009412,A woman is standing in Aberdeen.,The woman is waiting in line at a cafe.,1
161709,149110905142,"Two men, one wearing a teal shirt and shin guards lay horizontally on logs with their backpacks in sight.",Two people were outside laying on logs.,1
161763,7787559214032,A man casually sits on a chair and talks on the cellphone as there is a bus in the background.,The man gestures with his hand.,1
161981,396763804212,There are two dogs running on the beach outside.,The dogs are playing with a frisbee.,1
162586,407569668040,There are two men and one female sitting down and looking at their laptops in front of a window.,A group of people are working on their laptops.,0
162936,3005872315212,Someone fires a bullet from a handgun into the woods.,A guy shot a bullet from a gun into the trees.,1
163039,2421116868010,"Obese man in floral summer swim trunks and wearing beach sandals, gets ready to ride his red motorbike.",It is very warm outside.,0
163585,5572655622210,A traffic cop direction traffic in a high population area.,A traffic cop is outside.,0
163633,2566149779211,Women holds up two caricature portraits of herself while at dinner.,A woman is enjoying her favorite meal for lunch.,2
163692,7292785488112,A young man in a blue shirt grinds a rail on a skateboard in an urban area.,A man is wearing a yellow shirt riding a skateboard.,1
163730,2421965120111,"A group of young Asians are sitting on steps, eating and watching something going on in front of them.",A group of young asians are at a buffet,2
163851,325015111010,A man prepares to roll a bowling ball between his legs while another man watches from the next lane.,A man prepares to bowl with an unusual toss.,0
164179,5086096800412,paintball fight on the range,People are crying.,1
164370,2557854909211,A little girl is stepping in to a small pool.,The girl has no legs,2
164485,4941680934311,Man with a weapon lying against a wall.,A man is hitting someone in the head.,2
165110,4220038431412,A woman standing at an event.,A woman is waiting in line at an event.,1
166112,1872000955311,Four black men digging in a deep hole.,Men building a church.,2
166225,4610461009110,A woman holding a basket wearing a silver colored wig with novelty glasses.,The woman is wearing a costume.,0
166279,1453011588310,Newly wedded man and woman jump for joy on the Great Wall of China.,Newlyweds are on a honeymoon.,0
166516,1332815795010,a young baby girl wearing a white outfit swinging in a baby swing,there is baby wearing a bonnet in a carriage,0
166527,248482305112,A woman selling homemade candy under a canopy next to a van.,a woman is making money,1
166913,2174206711111,Two girls dressed in light brown wearing black neckties hold foil pompoms while doing a routine with others.,The girls are marching with a banner.,2
166915,2174206711010,"Two Asian cheerleaders are facing forward waving silver pompoms, whilst other cheerleaders are performing facing the other way.",The two asain cheerleaders were performing.,0
167325,7760722986412,A boy is smiling while riding a donkey.,The boy is having fun.,1
167375,5807099586012,"A middle-aged woman in a black-and-white checked shirt is sitting next to a small blond girl inside a nice room, as they are coloring together in a coloring book.","A middle-aged woman in a black-and-white checked shirt is sitting next to a small blond girl inside a nice room, as they are coloring together in a coloring book using purple markers.",1
167619,4914729306112,A man in heavy makeup and a bloody shirt is holding a water bottle.,The man with the water bottle has a bloody shirt.,1
167748,191295067310,People walk around a crowded market street.,There are people shopping.,0
168133,2362918118212,An older man wearing brown pants and a yellow shirt holds a green bag as he watches the street.,A man stands outside.,1
168365,2412281172110,A group of people walk with a child through the woods.,Family walking on wooden road,0
168451,491564019111,A little girl in a yellow t-shirt is tumbling towards the end of a yellow slide.,A girl is eating.,2
168654,301746402050,Two asian girls are smiling and running down a hallway as another girl and man walk behind them.,A couple kids are sprinting indoors while some people follow them.,0
168698,4859004665111,A man is on a casual bike ride during the day into town.,A woman is wearing roller skates near the beach.,2
168735,6556864817112,A little girl brown hair smiles in the swimming pool.,"A child smiles while in the water, outside.",1
168815,3932691940311,A woman playing along with a little boy on an accordion on the front door stairs.,The woman and boy are singing.,2
169111,1397923690431,A person skis down a snowy hill.,A man is riding a ski lift to the top of a snowy hill.,2
169364,2744705147242,"A man is standing next to a woman, with his arm around her waist.",There is a married couple who are standing.,1
169417,4556114229211,A woman walks briskly past a building full of furniture.,A women goes into a furniture store to buy the 1820 banjo clock that is on sale.,2
169652,7206608690241,A pitcher and catcher on a baseball field with the ball in between them.,Two people are in a football field.,2
170091,3188203103411,People looking at pink stars.,People are eating dinner at the mall.,2
170186,4262694145210,Two people wearing snowshoes jump into the air to pose for a photo.,The people are getting ready to go snowshoeing,0
171285,5233199881410,Dancers coordinate their movements.,Dancers are dancing.,0
171458,5249006378052,"A young black man sits in a unfinished brick and mortar building, the large window to his left has no glass, it is daytime and the sun drenches the room, he sits at simple bench and desk holding two blue pens and reading from one of the two note books that lay on the desk, he wears a yellow polo and lights blue shorts.","An individual in yellow and blue cloths spends time relaxing in an uncompleted building, taking down notes on his pad with his pen",1
171657,7181980147411,A man is on stage and blowing a Kazoo into a microphone.,The man is blowing a trumpet into a trash can.,2
171898,1072439304140,A young boy wearing a Giants jersey swings a baseball bat at an incoming pitch.,A boy is playing baseball.,0
172019,1212658333212,A child performs a cartwheel on the street.,A child is practicing his/her cartwheel.,1
172471,3634281981210,A man rides his bike on the side of a rocky hill.,A mountainbiker.,0
173069,3841235072411,A girl in a lab coat holding a microscope case.,The girl is sleeping.,2
173606,2429974376122,"Several dancers with tight black pants, skirts, and colorful scarves dance.",A group of people move alongside eachother.,1
173981,55512242,The beard have brown fur.,The beard is also white,1
174275,3599124739310,Two girls play in the surf.,Two girls are having fun.,0
174387,3274758325422,A man is playing a musical instrument.,man playing,1
174561,3143980056410,A baby plays with a woman.,The woman is having fun with another person,0
174874,3455419642410,A man and a dog play with a yellow ball.,Catch training given to dog by a man in a park,0
175024,6978787088112,A dark-haired man surfs off a big ocean wave and is airborne.,A man is swimming in the ocean.,1
175060,4762951884211,A family is preparing for a barbecue on their deck.,The family just hired some escorts and strippers to be entertainment at the barbecue.,2
175580,2580883993212,A person in brown shirt is doing rock climbing.,Someone is climbing a wall.,1
175982,575853856251,A man in a gray shirt playing a whistle.,two men sit quietly,2
176012,2663736862011,Three men wearing white polo shirts and green baseball caps stand behind a banner between two buildings.,Three man are standing in front of the banner between the two buildings.,2
176261,4610444848412,A wedding party poses for pictures on a swing set.,a wedding party posing before the wedding,1
176321,109656696010,A girl in a polka dotted blue jean dress walks barefoot on a balance beam.,A girl wearing jeans is walking on the balance beam.,0
176582,2169986652012,Four workers walking in a field with a desert in the background.,there are sweets and other foods vailable,1
176912,4370388029412,a child is getting her hair done,A child getting a hair cut,1
176986,303103036012,A young female student studying in a classroom reading a book with her leg rested on another desk.,A girl is reading books in a room.,1
177888,1377428277111,This guy is try to be his own band and they lady with the baby looks like she enjoying it.,A one man band is playing on the radio next to a lady and her baby.,2
178370,1351594833021,A man in a yellow rain jacket is playing a musical instrument amidst black and white birds.,A man is sitting on a violin in a yellow rain jacket.,2
178394,1454217779230,"A man is looking into the jaw of a stone lizard, trying to imitate it.",A man tries to copy a lizard statue,0
178493,5403972062312,young children playing in a green field of grass.,Children playing soccer in a field.,1
178511,1448065625022,"A woman in a black shirt holding a cherry pie on top of her head, the pie is still in the baking dish.",A woman is hold a desert over her head.,1
179256,4910904772211,A woman with a stroller is walking down a path lined with trees,Nobody is walking,2
179690,2162564553212,A shirtless man in a pink hat is standing on a rocky shore.,A shirtless man getting ready to swim.,1
180191,4950815995112,A man walks near the pillars of a bridge on a sidewalk.,A man commits suicide.,1
180269,3179230430310,A small child posing with Goofy the dog.,A child poses with a Disney character.,0
180991,4467029654411,A boy in a red shirt riding a bike.,A boy is skateboarding down the street.,2
182004,1383698008432,Someone in yellow pants is on a ramp over the snow.,Someone in yellow pants is skiing.,1
182101,2932519416411,A bicyclist is performing a midair stunt.,A bicyclist is competing in a race,2
182299,1496599281310,A man is sitting at a table eating and drinking.,a man is eating and drinking,0
183162,2735558076411,A boy looks suspiciously at someone nearby.,The boy is old.,2
183244,7517455666310,Male and female performers playing guitars.,Two guitarist performing on stage.,0
183420,391723162312,Black dog digging in white snow.,There is a dog on the snow.,1
183550,2736169657411,An older man is playing a violin very creatively.,The older man is a horrible violinist.,2
183902,3335660166012,Two dark-haired men in white shirts with gray stripes walk into the field of view.,The men are wearing striped shirts.,1
184807,4946968361411,A woman is outside on a moped.,The lady is sleeping downstairs.,2
185468,2974587819411,A jazz band plays outside.,The singer performed outside.,2
185767,1538589805012,Someone is looking out their window watching the mailman deliver their mail and drive on to the next house.,"Someone is looking out their window, waiting for the mail.",1
185917,2845914142312,A volleyball player at the 2008 beijing olympics.,A athlete at the Greece Oympics,1
186181,7128906975312,a little boy wearing a white jersey kicking a soccer ball,A boy is kicking a soccer ball in the park.,1
186594,3207420792112,Old man taking a stroll along the beautiful rolling green hills.,An old man is getting his daily exercise,1
186863,2512450458411,Two men are raiding the rapids but only one is wearing a snorkel.,Two women are raiding the rapids but only one is wearing a snorkel.,2
186901,2943399558310,A person is climbing a flimsy looking ladder up a cliff face.,A man was climbing a ladder up the cliff.,0
187032,1094462889112,A tan dog stand in the snow and looks up.,The dog is looking at the sky.,1
187494,1378557186342,A man shoots a rifle while a dog looks on.,A man shoots his rifle while his hound dog attempts to chase the roused rabbits.,1
187783,6801523493112,"Several young children, who are wearing bright orange outfits, are participating in a parade march.",Several young children are in a group together in the parade.,1
187946,2727062058411,A coach gives instructions on the field.,The coach is giving instructions in the gym.,2
188262,390900476212,Young people gather in a room with a bunk bed and a mirror.,The room has more than 2 people in it.,1
188550,2943384009410,A professional motor racer in motion.,There is a guy racing a motorcyle on the street.,0
188731,3655133348031,Two men in dress shirts and holding drinks are standing next to a guy in a pale blue sweater over a blue dress shirt.,Each man was with a date.,2
188871,4653315864312,A man embraces a young lady as she looks away.,A man showing affection to a woman.,1
189177,3677992640212,A young woman is jumping up to hit a volleyball while playing beach volleyball.,The woman is playing with a team.,0
189218,2987704992411,Woman crossing a wooden bridge.,The woman is running down the street.,2
189266,19852513412,A man is cutting a child's hair.,A man is giving a child a poor haircut.,1
189978,2366306683112,A man in a gray suit is talking in front of a microphone.,The man is having a meeting.,1
190000,1333788342412,Boy playing with yellow toy boat on brown muddy water.,A boy plays with toys along a river by his house.,1
190350,3584406900432,A group of children are playing on swings.,Kids playing and having fun outside.,1
190712,3334537556211,"People, some dressed in costumes, and dogs on a snowy mountain.",Some people dressed their dogs in costumes and are looking up at the mountain.,2
191122,2663794355410,Two women sunbathe by the water.,women get a tan.,0
191194,227533659242,a man is working on constructing a shelter made of logs and reeds.,Man working in shelther,1
191357,44419435210,A child in a green and white top sits on a railing.,A young person is sitting near a walkway.,1
192352,7498045028310,People in costumes wait to perform at an event.,Performers waiting for their turn to perform.,0
192374,195193694212,People are rollerskating in a roller rink.,The people are dancing on their rollerskates.,1
192884,3350381109412,A young couple embracing in a train station.,a man is doing something,1
192907,5535626115311,A man working on a wooden block outdoors dressed in old style clothing.,A man is wearing a bunny suit.,2
193038,4541174424112,A bunch of people are waiting for the next subway train.,The people are waiting for the subway train,1
193162,3325497914111,"Asian woman holds little girl's hand in park-like area, points off-camera.",A women gives the birdy to the camera.,2
193326,2629784415410,Many people walking around an art exhibit.,People enjoying art.,0
194048,106027978351,A lady with brown hair in a pink shirt sleeping in a car.,A lady is asleep.,2
194859,5218130090012,An Asian lady wearing a jean jacket and pointed hat carries two baskets counterbalanced with a stick across her shoulder.,The lady is taking the baskets somewhere.,1
194968,4983587808411,A woman in a white shirt working on her laptop.,A woman in a white shirt is tired.,2
195333,7806899062012,Two young ladies wearing pink items look to be in the middle of some sort of choreography and are pointing at someone to the side of the picture.,A couple of ladies wearing pink items are performing,1
195552,5364849864320,A Hockey game features the white team against the black team.,A hockey game is indoors.,0
196821,2126950128112,Lady with red-hair in jeans and gray sweater holding a cigarette.,Person wearing a cardigan.,1
196849,3041689520211,Three naked children playing in muddy water.,Some children are playing in the tub.,2
196910,2255685792111,"Three individuals are posing on skis behind a ""no skiing"" sign.",Three people are chugging beers,2
196911,2255685792110,"Three individuals are posing on skis behind a ""no skiing"" sign.",Three people are posing,0
197156,4089801465111,An elderly woman sits a in cage with two brown and white rabbits.,The woman is in an isolated room.,2
197283,132099100410,A woman in a white t-shirt shops for bread.,The woman is shopping for food.,0
197427,4720926155112,A man walking down the pier scratching his back with a boat sailing in the background as the sun sets over the water.,The man owns one of the boats.,1
197554,2789937754311,People walk in a building near a set of stairs.,A child learns to count.,2
197691,1434753225250,A man in a black shirt and jeans is in midair above a messy bed.,A man in a black shirt and blue jeans is jumping on his messy bed.,0
197786,1434753225310,A man is falling from the ceiling on top of a bed.,The man fell on the bed.,0
197854,246055693420,A dog jumps off the stairs.,A dog is jumping.,0
197871,246055693310,A yellow dog jumping off of a porch.,The dog jumps to the yard.,0
198659,4747766224212,A man is sitting on a table outside a building taking a drink.,A man drinks some tea at an outdoor cafe while he plans out the rest of his day.,1
198877,3468346269112,Blue race car raises cloud of smoke on road as a crowd observes.,A race car burns out his tires for the crowd.,1
199096,6556865251010,A couple hockey players wearing red white and blue during a intense game,Humans in a game,0
199308,1193547352452,"A group of climbers ascends a narrow, snowy mountain ridge.",Some climbers high up on a mountain.,1
199590,374567836020,A brown fluffy dog lays in the snow with its green ball.,A dog is enjoying the snow.,0
199947,4368315450211,A man with black hair sits on a cement slab with his head down and his hands over his face.,A woman smiles at a guy walking by.,2
200217,3906885450212,A man in a red shirt is aiming at the black ball playing pool.,A man is aiming at the black ball,1
200338,4515995064110,Four adults of different ages sit around a table playing Chinese Checkers while a young child sits on the lap of one of the ladies.,Therare four people playing chinese checkers.,0
200613,7061176565042,"Two young girls wearing hijabs stand in a dirt courtyard, one has her arms folded and looks away the other is staring into the camera with her hands on her hips.",Two young girls are being photographed.,1
200648,2969370354210,The kid in the blue shirt attempts to hit a tennis ball.,The kid is practicing tennis.,0
200783,15874606210,A young man is swimming in a swimming pool.,The young man is outside in his pool.,0
201096,3643087589011,A small light tan dog is running past a large brown dog standing in the grass.,"Two puppies, one black and one white, play in a field.",2
201176,7990171495010,A young girl with curly hair smiles as she swings on a swing set.,A young girl plays on a swing.,0
201196,4717515747110,A man with a white scarf wrapped around his head cooks at a street fair.,The gentleman likes to cook for attendees at the fair.,0
201342,2597737483052,"A boy wearing a t-shirt with the American flag, goes down a slide with his arms flung out.",a patriotic young man plays outside,1
203093,888517718111,German Shepherd standing up snapping at droplets of water,There is a Terrier snapping.,2
203389,1145145003222,"The woman tries to hide from work under a black sweatshirt, but her red corduroy pants give her away.",A woman is inside,1
203605,2172526745111,A boy wearing a red shirt dumps water out of a yellow bucket onto a girl's head.,The boy's shirt is the same color as what he is holding.,2
204613,109380144250,"A man sitting on the ground is playfully kicked by a young woman, while a man in the back observes.",Three people are relaxing in an area.,0
205141,2988244398310,The child enjoys going down the slide.,The child is playing at a playground.,0
205839,2126242287212,Ugly looking man eating allot of bread and a salad.,A man eating a lot of food,1
205995,103306033110,Woman dressed in brown African attire pushing a toddler in a stroller.,Women with her child.,0
206174,4443332,The sun sprinkles light on the train tracks.,There is a set of shining tracks.,1
206274,4443452,Spectators are seated behind a blue wall.,There is a blue wall behind the spectators.,1
206553,29337734111,women in purple outfit and man with red shirt using red teeter totter,a boy watches as the married couple fall off the teeter totter,2
206611,541552675311,Two men stand behind a DJ turntable.,A woman is knitting.,2
206852,3527659327111,A football player is about to catch a football.,The football player is sitting on the bench.,2
207451,4442387924252,A man excitedly pushing in lawn mower in the backyard of a house.,The man is in a good mood.,1
207692,5293700431010,The two horses and man trudge through the snow on a wintry day.,There are at least 2 animals and one man,0
207940,5737435305310,A woman tickling a man on the floor while five other people are laughing.,The woman and man are having fun.,0
207962,4686350232111,A man and a woman in green uniforms are talking in an alleyway.,Two women rob a bank.,2
208183,489865145411,Girl with shaved head walks on path beside building.,A woman is drinking coffee.,2
209291,3180806542111,A snowboarder is silhouetted against the sun as they leave the ground.,New cover for ET's 30th edition,2
209333,2111360187012,Three children standing by a pool are covered in foam bubbles.,children's near pool,1
209539,4944016457211,We both should try for a job here.,we should try to play fottball.,2
209986,6887324285112,A person wearing a purple helmet is snowboarding down a hillside.,A person is wearing a helmet outside.,1
210084,698107542220,Two little girls play in a yellow inflatable house.,Two girls jump up and down in a balloon house.,0
210673,2225611270211,A group and men and women are planting a leafless tree.,The people are playing a video game where they plant a tree instead of in real life.,2
210988,2339516180112,This man with three dogs takes his route along the tree-lined street.,A man and some animals are walking down a road.,1
211294,3371567346410,A couple look at some artwork.,The couple is indoors.,0
211562,904404695112,A man in a blue shirt and beige hat is laying in the middle of a stream.,A man is in the water.,1
211776,2622624460312,A black dog makes a huge splash for a red ball.,A dog is jumping into the pool,1
212138,4809074234410,Two Target photo booths with people inside.,People in photo booths,0
213432,2466712155312,The two young adults are playing on the chain play set.,The children play a music instrument.,1
213803,2845914142112,A female Chinese volleyball player looking into the crowd at the 2008 olympics.,Woman player playing volleyball at beach.,1
213911,2657663775212,"Woman on beach, running from water to trees.",She's running from water,1
214103,13478218051,"A young child, wearing a blue shirt and green hat, is blowing up an orange balloon.",The child is wearing a green shirt,2
214458,2695085632010,A man whose clothes are covered in paint is writing something down while sitting outside in a busy area.,a painter is waiting for a ride,0
214486,5210430501252,A young man attempts a tricky maneuver on his skateboard along a graffiti-covered wall in a park.,A boy is skateboarding towards a wall.,1
214694,3745030498412,A fisherman holding a lot of mussels.,a fisherman is outdoors,1
214786,5362687336212,A man in snowshoes stands in front of a river.,It is cold outside.,1
214875,2465218087012,A person in red and blue holding a paddle in front of a yellow canoe in the water.,A man laughs after falling out of his canoe in shallow water.,1
214998,2998504949111,A man in a blue coat walks a small white animal as a buss passes in the background.,A man in a dress walks a human as a bus passes.,2
215145,2629503523010,A little girl falls to her knees in the sand and cries in agony.,A girl falls down.,0
215175,2130986011110,A young child with snow on his face gets out of a blue sled.,A young child is outside in snow.,0
215655,533508800312,One man riding his bicycle through an alleyway next to some graffiti.,The man is trying to evade the police.,1
215859,2446830166311,A man in a white suit walking on stilts.,The man is swimming in a river.,2
215870,4662542365012,"A woman walks down the sidewalk, in front of a blue tile mural.",A woman is walking looking at art.,1
215976,4421399995312,A man is in his kitchen cleaning a red fish for a meal preparation.,There is a man in his kitchen preparing dinner for four people.,1
216324,192305414222,A woman wearing black is hugging a child.,The woman and child  are attending a funeral.,1
216410,3187492926421,A man dives into a clear blue lake.,A man dives into a lake filled with sharks.,2
216452,2842609837211,Three women and a man pose together holding their drinks.,There are people buying drinks.,2
216465,2837886692312,A man is seen coughing in a crowded street.,A man coughs outside.,1
217427,2381937867211,Two people relaxing by the tree enjoying the gorgeous view of the mountains.,Three people are on fire.,2
217697,2924483864112,White dog with yellow and black# 8 jacket in front of pack of dogs in race,A dog race.,1
217960,4556421643411,A man holding a prayer sign and standing with young girls.,A man is holding a prayer sign with his two sons.,2
218045,3182121297411,Person snowboarding at a ski slope.,A person is ice skating.,2
218221,24772114012,A construction worker with a barbed wire tattoo and a white hard hat is bending over while a stack of bricks are on the wall behind him.,The construction worker is using a jack hammer.,1
218679,5306262761442,a kid wearing snowshoes and laying on his back on snow,The boy is standing.,1
218960,2719102611312,This person is doing a stunt on a motorcycle.,A motorcyclist is doing tricks.,1
219244,6005955072311,Man in white shirt blowing trumpet.,The man in the suit and tie practices his trumpet.,2
219403,3469314129010,"Two men planting flowers outside of a building on a sunny day, wearing hats.",Two men are wearing hats.,0
219414,2596100297311,two boys play in the ocean.,Two boys are laying on towels.,2
219446,6443142639210,A man with long curly hair grimacing as a man uses a clipper on his beard.,A man is clipping another man's beard.,0
220128,6286405785151,A football player is attempting to tackle a player on the opposing team who is running with the ball.,A basketball player is dribbling a ball.,2
220195,1664475859210,Three young men stand in a dusty courtyard of a white building in a foreign country.,Three men were site seeing in the courtyard.,0
220406,2048850427021,"A bride and someone from her wedding party, wearing a darker dress, are walking on the beach.",The groom and his best man take a walk along the beach.,2
220559,2359100647310,A woman in a green flowered dress works at a loom.,She makes a scarf.,0
220861,1029450589012,An adult wearing a gray shirt with red sleeves sleeping on a couch.,There is an adult sleeping because he is tired,1
221127,3655173465212,An adult reading a children's book to a soldier.,The solider is paying attention to the reader.,1
221435,10404007210,A toddler is walking in on a grassy knoll.,A child is walking in a park.,0
221650,3328428819412,Three girls hammer nails on a roof.,Three girls volunteering.,1
222174,4360907086311,A male in a orange shirt is throwing a javelin.,A man is playing basketball,2
222925,4808564166412,Two man waiting at the subway for the train.,Two people wait for the train.,1
223197,2934379210210,A boy is jumping off of a swing.,a kid playing at a park,0
223215,2533733805311,3 ladies with black hair walking.,Two blonds and a redhead walk down the street.,2
223466,3084731832410,a dog stands in the white snow.,a dog is sanding,0
223710,2955752229012,"The three people are walking on the seashore, which is covered with seaweed.",Three people are walking on the beach,1
224334,2112661738012,A dog treads through a shallow area of water located on a rocky mountainside.,A dog is drinking from a mountain stream.,1
224659,3362592729010,Twome women in black jumpsuits throw objects in the air in sync.,the women are juggling,0
224709,2508837436040,"A street scene perhaps at an event or rally of some kind, heavyset man in the foreground, no one is really facing the camera.",A heavyset prson,0
224901,3556390715112,A white and tan dog runs along the green grass.,The grass has a dog in it.,1
224991,3638374272112,"A crowd of people stand on a rural road, a field behind them, a forest in front.",Two people are lost.,1
225021,151155158211,A guy and a girl holding a drink are dancing in the street.,people are having food in home.,2
225546,4793042666032,"An older individual crosses the street on what seems to be an overcast day, traffic approaches in the background.",An older man is going to get groceries.,1
226382,4603099757011,A woman in a yellow shirt carrying a black handbag over her right shoulder.,The purse and shirt are the same color.,2
226588,5626262792012,Band members on a stage and playing guitars jump in the air to entertain a crowd of fans.,The band members jump in the air,1
227033,69514091110,A gray bearded man slices blade into some poultry on a cutting board.,The elderly man is cooking at his home.,0
227938,4718073858220,"A young girl with a big black coat jumping, surrounded by white snow and a mountain covered in pine trees.",A young girl is wearing a coat.,0
228059,4230838706312,A man in a black suit standing inside of a train.,"A man in a black suit standing inside of a train, looking out the window.",1
228069,7357208586412,One man in the distance on a bicycle.,A man rides a bicycle.,1
228490,1394756978052,"A city sidewalk scene consisting of two men with dreadlocks sitting on the ground, a punk rocker holding books, a woman with a camera walking away, and a man wearing a long coat, scarf, hat, and sunglasses looking away from the picture.",All the people on the sidewalk are posing for a picture.,1
228653,4304622669222,Skier takes a steep path down the mountain.,A skiier is swerving down the mountain.,1
229338,6152180229210,Two boys and a woman are posing for a picture with a canned drink advertisement.,People are posing for a picture.,0
229574,4978965173412,A couple walk past a cafe where another couple sit outside.,A couple walk past a cafe with outdoor seating.,1
229860,55389857012,Old man in a light blue shirt and jeans works on wood carving in a workshop surrounded by other projects.,A man is making something useful out of wood.,1
229873,3016651969031,People holding onto ropes while trying to get something through a window on the second floor.,People climbing ropes through a second story window,2
230199,17840997020,Two men in light colored shirts and dark pants sit on a balcony conversing as a lone car passes below.,"A car passes by, as men have a conversation above on a balcony.",0
230286,2054308369012,A toddler girl puckering up for a kiss from the dog.,A young girl is puckering up to kiss her dog.,1
230425,2510029990312,A boy slides down a slide with his legs apart.,A boy is having fun outside.,1
230667,3692055291312,A group of people string a large canvas from a structure.,The canvas is covered in many colors.,1
230709,2271955077012,A person is riding a snowboard doing an air stunt over a snowy mound.,The person is doing a stunt,1
