,guid,premise,hypothesis,label
19252,2840344516012,An orange lifeboat speeds away from its mobile launcher whilst a man in red watches it sail away.,there is something on the water while a woman watches it,1
19253,2840344516011,An orange lifeboat speeds away from its mobile launcher whilst a man in red watches it sail away.,a woman watches a boat stay in place,2
19335,2107837987211,A little boy is ready to throw a stone into the water.,The boy is about to feed some ducks in the lake with bread crumbs.,2
19336,2107837987210,A little boy is ready to throw a stone into the water.,The boy is holding a stone in his hand.,0
19337,2107837987212,A little boy is ready to throw a stone into the water.,The boy is trying to hit a duck in the water.,1
19389,4814763982010,A shirtless man with a blue stick in each hand is carefully watching an in-air baton as a woman on his right looks forward.,There is a blue stick with man.,0
19390,4814763982012,A shirtless man with a blue stick in each hand is carefully watching an in-air baton as a woman on his right looks forward.,A shirtless man with blue stack is attracting the woman for money.,1
19391,4814763982011,A shirtless man with a blue stick in each hand is carefully watching an in-air baton as a woman on his right looks forward.,Man and woman shared blue stick,2
19458,4450806047011,A blond girl with a ponytail an glasses listens to earphones and carries a backpack.,A blond girl is having a conversation with her friends,2
19459,4450806047010,A blond girl with a ponytail an glasses listens to earphones and carries a backpack.,A blond girl is enjoying her music as she carries a school bag,0
19460,4450806047012,A blond girl with a ponytail an glasses listens to earphones and carries a backpack.,A blond girl is listening to her headphones while she's walking to school,1
19626,611301340010,A stadium full of soccer fans dressed in orange cheer at the 2007 UEFA Under-21 Football Championship in the Netherlands.,The fans in the stadium cheered.,0
19627,611301340011,A stadium full of soccer fans dressed in orange cheer at the 2007 UEFA Under-21 Football Championship in the Netherlands.,The group watched the soccer match on television.,2
19628,611301340012,A stadium full of soccer fans dressed in orange cheer at the 2007 UEFA Under-21 Football Championship in the Netherlands.,"The fans in the stands wore their team color, orange.",0
19740,4669966159211,A man in a colorful tie-dyed shirt walks past a nail salon.,The man is walking into the nail salon.,2
19741,4669966159212,A man in a colorful tie-dyed shirt walks past a nail salon.,He is heading towards the movies.,1
19742,4669966159210,A man in a colorful tie-dyed shirt walks past a nail salon.,A man is walking outside.,0
19833,4615085714010,A girl in a green and white striped hat looking down in front of a wall decorated with a painting of a man's face.,a girl is looking down from a wall,0
19834,4615085714012,A girl in a green and white striped hat looking down in front of a wall decorated with a painting of a man's face.,There is a painter admiring his work,1
19835,4615085714011,A girl in a green and white striped hat looking down in front of a wall decorated with a painting of a man's face.,a boy is in the picture,2
20118,2916920568212,A large group of people enjoying the beach.,A family is laying out on the beach.,1
20119,2916920568211,A large group of people enjoying the beach.,Dogs are running on the sand.,2
20120,2916920568210,A large group of people enjoying the beach.,Friends and family are having fun at the beach.,0
20244,5060850038312,Some leaping over a high bar in Barcelona.,The people are in a race.,1
20245,5060850038310,Some leaping over a high bar in Barcelona.,People are jumping high.,0
20246,5060850038311,Some leaping over a high bar in Barcelona.,The people are playing the limbo.,2
20367,5465722830112,A woman in a hat and sunglasses looks at some produce in an outdoor market.,The woman is thinking about buying the produce.,1
20368,5465722830110,A woman in a hat and sunglasses looks at some produce in an outdoor market.,A lady in is looking at fruits and vegetables in a market.,0
20369,5465722830111,A woman in a hat and sunglasses looks at some produce in an outdoor market.,The woman is looking at flowers.,2
20441,2895403073011,One dog is bearing its teeth at the other two dogs as they run beside the water.,A dog chasing three dogs by the ocean.,2
20442,2895403073010,One dog is bearing its teeth at the other two dogs as they run beside the water.,A dog watching two dogs as they play moving past the water.,0
20443,2895403073012,One dog is bearing its teeth at the other two dogs as they run beside the water.,A dog watching two dogs play with a ball by the water.,1
20498,4934808425010,Two teenage boys are racing- the one with long hair is winning.,Two boys are physically active.,0
20499,4934808425012,Two teenage boys are racing- the one with long hair is winning.,Two boys are above average height.,1
20500,4934808425011,Two teenage boys are racing- the one with long hair is winning.,A boy is racing against a girl.,2
20675,3774410210411,Two men boxing in a wired cage.,The cage is made of stones.,2
20676,3774410210412,Two men boxing in a wired cage.,Someone will win the boxing match.,1
20677,3774410210410,Two men boxing in a wired cage.,The men are hitting each other.,0
20690,3774410210312,Two men fighting in a MMA match.,they are talking loud,1
20691,3774410210310,Two men fighting in a MMA match.,the men are talking,0
20692,3774410210311,Two men fighting in a MMA match.,the people were on concrete,2
20864,4442382200210,A man is holding a cross with a photo of Jesus on it.,The man has a cross with a photo of Jesus and he is holding it.,0
20865,4442382200211,A man is holding a cross with a photo of Jesus on it.,The man is looking at the cross and walking away.,2
20866,4442382200212,A man is holding a cross with a photo of Jesus on it.,The man has a cross with a photo of Jesus and he is holding it because he is praying.,1
20870,4442382200411,Priest showing his love of Jesus with a cross.,priest wearing a heavy 250 kg cross,2
20871,4442382200410,Priest showing his love of Jesus with a cross.,priest has a cross,0
20872,4442382200412,Priest showing his love of Jesus with a cross.,cross showing the love of jesus towards mankind,1
20894,4403629017310,A woman is sowing an Indian artifact for an upcoming festival.,A woman working on repairs to an Indian artifact that will be sold at a festival.,0
20895,4403629017311,A woman is sowing an Indian artifact for an upcoming festival.,A woman sowing a blanket in her home.,2
20896,4403629017312,A woman is sowing an Indian artifact for an upcoming festival.,A woman making Indian Artifacts.,1
20906,3482879314411,A crowd watches a biker on a wire.,The wire is breaking and the biker is falling off.,2
20907,3482879314410,A crowd watches a biker on a wire.,The biker is riding his bike on the wire very outdoors.,0
20908,3482879314412,A crowd watches a biker on a wire.,The biker is afraid of falling off the wire.,1
20909,4685179348110,Four firefighters in full gear hold and spray a hose.,The firefighters were fighting a fire with the hose.,0
20910,4685179348112,Four firefighters in full gear hold and spray a hose.,The firefighters were doing their duty.,1
20911,4685179348111,Four firefighters in full gear hold and spray a hose.,The cops arrested the arsons.,2
21008,745880539112,A white dog emerges from a yellow tube on an obstacle course.,The dog is getting exercise at the obstacle course.,1
21009,745880539111,A white dog emerges from a yellow tube on an obstacle course.,A cat is playing with a mouse.,2
21010,745880539110,A white dog emerges from a yellow tube on an obstacle course.,A dog is leaving a yellow tube on the obstacle course.,0
21122,2766325714110,Two older girls hold a younger girl between them indoors.,Three girls are inside a house.,0
21123,2766325714111,Two older girls hold a younger girl between them indoors.,Three girls are running in the forest.,2
21124,2766325714112,Two older girls hold a younger girl between them indoors.,Three girls are playing indoors.,1
21158,4678093761312,Two women laughing as they are wet.,"As the women walk across the lawn together, the sprinklers come on.",1
21159,4678093761310,Two women laughing as they are wet.,Ladies laugh together as they are soaked.,0
21160,4678093761311,Two women laughing as they are wet.,Women talk together around the office water cooler.,2
21444,6332487919212,A woman is wearing a red see through fabric over her head.,The woman is getting married with a see through veil.,1
21445,6332487919211,A woman is wearing a red see through fabric over her head.,The lady is wearing a helmet.,2
21446,6332487919210,A woman is wearing a red see through fabric over her head.,The lady has a veil on.,0
21447,6332487919310,A woman in pink is covering her face with a scarf.,A woman covers her face with a scarf.,0
21448,6332487919312,A woman in pink is covering her face with a scarf.,A woman wipes her face with a scarf.,1
21449,6332487919311,A woman in pink is covering her face with a scarf.,A woman puts a scarf on the girl.,2
21576,2877176179410,"A cowboy riding a bucking white, black and brown horse.",A man trying to stay on a bucking horse.,0
21577,2877176179411,"A cowboy riding a bucking white, black and brown horse.",A cowboy treating a horse with kindness and respect.,2
21578,2877176179412,"A cowboy riding a bucking white, black and brown horse.",A man breaking in a wild horse.,1
21663,5737982354210,Three men are working together to pump gas from a barrel.,The men are pumping gas.,0
21664,5737982354211,Three men are working together to pump gas from a barrel.,Three friends perform an oil change.,2
21665,5737982354212,Three men are working together to pump gas from a barrel.,Men try to put gas in an empty tank.,1
21678,237424188212,Two college girls are in their dorm looking bored while studying.,The lovers are bored.,1
21679,237424188211,Two college girls are in their dorm looking bored while studying.,The two ladies have no pets.,1
21680,237424188210,Two college girls are in their dorm looking bored while studying.,The girls are bored.,0
21791,4977898090212,Three men are riding scooters down the street.,A clown act on scooters is advertising the carnival by riding through town.,1
21792,4977898090211,Three men are riding scooters down the street.,Three guys are riding in a pickup truck.,2
21793,4977898090210,Three men are riding scooters down the street.,Guys on motorbikes are riding.,0
21833,3094107069011,Many women are standing with their left leg in front and their arms straight up in the air,The women are watching the match.,2
21834,3094107069012,Many women are standing with their left leg in front and their arms straight up in the air,The women are standing to run a race.,1
21835,3094107069010,Many women are standing with their left leg in front and their arms straight up in the air,There are women in outdoors to run.,0
22321,4952561999010,Most ride motorbikes in the area but one must be very careful.,Motorcycles are dangerous,0
22322,4952561999011,Most ride motorbikes in the area but one must be very careful.,Motorcycles are safe,2
22323,4952561999012,Most ride motorbikes in the area but one must be very careful.,Motorcycles are fun,1
22330,3544233095210,A little boy holds a green bucket on the beach.,A little boy is in the sand,0
22331,3544233095211,A little boy holds a green bucket on the beach.,A little boy is on a mountain,2
22332,3544233095212,A little boy holds a green bucket on the beach.,The little boy is building a castle,1
22357,7703563796010,A man is racing around a racetrack lined with a green fence.,The man is moving fast,0
22358,7703563796011,A man is racing around a racetrack lined with a green fence.,The man is slowly moving,2
22359,7703563796012,A man is racing around a racetrack lined with a green fence.,The man is in a race,1
22396,241347547412,A man surrounded by football players.,A coach signals the plays to a group of football players,1
22397,241347547410,A man surrounded by football players.,A coach is surrounded by a group of football players,0
22398,241347547411,A man surrounded by football players.,A coach berates the poor play of a group of football players,2
22402,7199683822211,A shirtless man in dirty black boots dips his hands into a bucket.,The man is wearing a parka.,2
22403,7199683822210,A shirtless man in dirty black boots dips his hands into a bucket.,The man is not fully clothed.,0
22404,7199683822212,A shirtless man in dirty black boots dips his hands into a bucket.,The man is poor.,1
22414,7199683822412,A shirtless man bends over a white five-gallon bucket on a lawn.,A half naked man looks into a white bucket.,1
22415,7199683822410,A shirtless man bends over a white five-gallon bucket on a lawn.,A man without a shirt bending over a bucket.,0
22416,7199683822411,A shirtless man bends over a white five-gallon bucket on a lawn.,A man uses a white bucket to hand wash his car.,2
22480,19796500210,A man in a black shirt is throwing a child in a red shirt and jeans in the air.,A man wearing clothes throwing a child into the air.,0
22481,19796500212,A man in a black shirt is throwing a child in a red shirt and jeans in the air.,A man wearing clothes throwing a young boy into the air.,1
22482,19796500211,A man in a black shirt is throwing a child in a red shirt and jeans in the air.,A man wearing clothes throwing a lavalamp into the air.,2
22630,2387197355112,A woman in a red dress and black mask is on a crowded dance floor,Everyone on the dance floor is wearing a black mask.,1
22631,2387197355111,A woman in a red dress and black mask is on a crowded dance floor,The dance floor is completely empty.,2
22632,2387197355110,A woman in a red dress and black mask is on a crowded dance floor,There are a lot of people dancing.,0
22666,4303640101310,A little kid wears some funny glasses that are way too big for his face.,A kid is being silly.,0
22667,4303640101311,A little kid wears some funny glasses that are way too big for his face.,The kid is swimming.,2
22668,4303640101312,A little kid wears some funny glasses that are way too big for his face.,The kid needs the glasses to see.,1
22762,2490863987212,A scrubby looking man in a black sweatshirt holding a sign.,A wretched man is in black.,1
22763,2490863987210,A scrubby looking man in a black sweatshirt holding a sign.,A man in black is holding a sign.,0
22764,2490863987211,A scrubby looking man in a black sweatshirt holding a sign.,A man is paying his bills.,2
22876,2339966133012,"Two men with suits attending a wedding, one of them is standing behind a video camera.",Two men steal equipment from a wedding photographer.,1
22877,2339966133010,"Two men with suits attending a wedding, one of them is standing behind a video camera.",A man video tapes another man at a wedding.,0
22878,2339966133011,"Two men with suits attending a wedding, one of them is standing behind a video camera.",A video camera captures an all female wedding party.,2
22921,4450081359112,A baby is sleeping while in a carrier on someone's shoulder.,The baby in the carrier is being carried by his father.,1
22922,4450081359111,A baby is sleeping while in a carrier on someone's shoulder.,A baby is sitting in a highchair.,2
22923,4450081359110,A baby is sleeping while in a carrier on someone's shoulder.,The sleeping baby is being held in a baby Bjorn.,0
22927,4705589602212,Two skateboarders walking down a street filled with no parking sings.,Two skateboarders were singing.,1
22928,4705589602210,Two skateboarders walking down a street filled with no parking sings.,Two skateboarders were singing while walking down the street.,0
22929,4705589602211,Two skateboarders walking down a street filled with no parking sings.,Five hikers went hiking.,2
22951,340816800010,A woman wearing a white shirt looks at a woman sitting next to her who is making a funny face.,The woman is being silly.,0
22952,340816800011,A woman wearing a white shirt looks at a woman sitting next to her who is making a funny face.,The woman is dressed like a clown.,2
22953,340816800012,A woman wearing a white shirt looks at a woman sitting next to her who is making a funny face.,The women are sisters.,1
22972,3105929913212,Four people with shaved heads and white robes pose their hands in prayer.,Four monks pray for guidance together.,1
22973,3105929913211,Four people with shaved heads and white robes pose their hands in prayer.,Four nuns prepare for prayer.,2
22974,3105929913210,Four people with shaved heads and white robes pose their hands in prayer.,Four bald people in white robes set their hands for prayer.,0
23142,3516299821010,A teenager dressed in a baseball uniform attempting to hit a baseball during a game.,A teenager is trying to hit a baseball during the game.,0
23143,3516299821011,A teenager dressed in a baseball uniform attempting to hit a baseball during a game.,A teenager is trying to miss the baseball approaching on purpose.,2
23144,3516299821012,A teenager dressed in a baseball uniform attempting to hit a baseball during a game.,A teenager is trying to line his bat up with the ball.,1
23199,3427402225210,The two people are viewing an artist's piece.,the men are talking,0
23200,3427402225212,The two people are viewing an artist's piece.,the boy liked cowboys,1
23201,3427402225211,The two people are viewing an artist's piece.,they hated each other,2
23463,279233347310,Black children in an open-air hut write on wooden tablets.,Black children are located in a building.,0
23464,279233347311,Black children in an open-air hut write on wooden tablets.,Black children in an open-air hut are writing on paper.,2
23465,279233347312,Black children in an open-air hut write on wooden tablets.,Black children in an open-air hut are writing their ideas down.,1
23535,2291589859110,Boy in orange sits with produce and waits for a buyer.,a boy selling produce,0
23536,2291589859112,Boy in orange sits with produce and waits for a buyer.,a boy selling oranges sits and waits,1
23537,2291589859111,Boy in orange sits with produce and waits for a buyer.,a girl stealing produce,2
23577,6299253797312,A group of children are looking into microscopes with two men observing.,Two teachers teach a lesson about bacteria to their students.,1
23578,6299253797311,A group of children are looking into microscopes with two men observing.,Children look at their teachers through microscopes.,2
23579,6299253797310,A group of children are looking into microscopes with two men observing.,Two men watch children look at microscopic things.,0
23580,6299253797210,A child looks through a microscope while and adult stands at the edge of a table.,The child's face is in close proximity tot he microscope.,0
23581,6299253797212,A child looks through a microscope while and adult stands at the edge of a table.,A little girl is sitting at a wooden table.,1
23582,6299253797211,A child looks through a microscope while and adult stands at the edge of a table.,The child is looking intently at a musical instrument.,2
23607,4749166996111,A man in a suit and tie in a fancy building is speaking at the podium.,A man in a jumpsuit is playing music from a boom box.,2
23608,4749166996110,A man in a suit and tie in a fancy building is speaking at the podium.,An executive is holding a speech inside a building.,0
23609,4749166996112,A man in a suit and tie in a fancy building is speaking at the podium.,A dressed up man in a building is getting ready to sing.,1
23631,4708245188111,A woman with long hair and a black shirt washes the dishes.,The woman can't pull her hair back in a ponytail any longer because she donated it to cancer victims last week.,2
23632,4708245188110,A woman with long hair and a black shirt washes the dishes.,The lady is using soap and water.,0
23633,4708245188112,A woman with long hair and a black shirt washes the dishes.,The woman has hair that is down to her knees because she has never gotten in cut in her life.,1
23649,2272491304210,A group of skiers shown on a snow covered mountain.,Skiers are going down a mountain.,0
23650,2272491304212,A group of skiers shown on a snow covered mountain.,Skiers are going down a mountain in a race.,1
23651,2272491304211,A group of skiers shown on a snow covered mountain.,There is one skier in the competition.,2
23661,3655092860310,A couple dressed in formal wear is kissing by a lake.,The couple are having sex by a lake.,0
23662,3655092860311,A couple dressed in formal wear is kissing by a lake.,A couple are inside a house.,2
23663,3655092860312,A couple dressed in formal wear is kissing by a lake.,A couple are talking to each other by a lake.,2
23673,2822148499310,A dog descends a ramp into the pool to get a tennis ball.,The dog went into the pool for the tennis ball.,0
23674,2822148499311,A dog descends a ramp into the pool to get a tennis ball.,The swimming pool has tennis players in it.,2
23675,2822148499312,A dog descends a ramp into the pool to get a tennis ball.,The dog could not get out of the pool.,1
23766,4589066890110,A mother and father take their similarly dressed family for a stroll in public area.,The family is in a public area.,0
23767,4589066890111,A mother and father take their similarly dressed family for a stroll in public area.,The mother and father are taking the family to eat at a restaurant.,2
23768,4589066890112,A mother and father take their similarly dressed family for a stroll in public area.,The mother and father are having a bad time.,1
23799,3626463419310,A group of men are talking while other people look on.,There are men speaking while others watch,0
23800,3626463419312,A group of men are talking while other people look on.,There are men speaking while others watch intently,1
23801,3626463419311,A group of men are talking while other people look on.,There are men speaking while others look away,2
23826,4563544127312,A male with a hat is out advertising a tattoo shop.,The man is holding a sign.,1
23827,4563544127311,A male with a hat is out advertising a tattoo shop.,The man is trying to sell food.,2
23828,4563544127310,A male with a hat is out advertising a tattoo shop.,A man is trying to bring business to a local store.,0
23832,6545713889011,A couple is playing in the snow and he has either fallen or is going to make an angel.,Two goldfish are riding bikes in a giant pile of mashed potatoes.,2
23833,6545713889012,A couple is playing in the snow and he has either fallen or is going to make an angel.,The man is laying down in the snow.,1
23834,6545713889010,A couple is playing in the snow and he has either fallen or is going to make an angel.,The two people are enjoying their time together outdoors.,0
23880,634940382011,A man wearing a yellow shirt and camouflage shorts is talking to a female police officer on a bike,A police officer arrests a man for streaking.,2
23881,634940382012,A man wearing a yellow shirt and camouflage shorts is talking to a female police officer on a bike,A citizen makes a criminal complaint.,1
23882,634940382010,A man wearing a yellow shirt and camouflage shorts is talking to a female police officer on a bike,This police officer is a skilled bicyclist.,0
23967,93307139010,A woman holds her mouth wide open as she is placing a stack of crackers in.,There is a woman eating crackers.,0
23968,93307139012,A woman holds her mouth wide open as she is placing a stack of crackers in.,She is eating saltine crackers.,1
23969,93307139011,A woman holds her mouth wide open as she is placing a stack of crackers in.,A woman is taking a bite of a hamburger.,2
24060,3765332712411,Asian teens performing on stage.,Asian men performing on stage.,1
24061,3765332712412,Asian teens performing on stage.,Chinese teens performing on stage.,1
24062,3765332712410,Asian teens performing on stage.,Teens performing on stage.,0
24228,2321865325411,A small black and white dog.,Two small dogs both of the same color,2
24229,2321865325410,A small black and white dog.,"Two small dogs, one black and one white",0
24230,2321865325412,A small black and white dog.,"Two small dogs, each a different color",1
24309,5458061796112,Several shirtless dark-skinned men with their arms held high engaged in a ceremony.,Shirtless men and women enjoy the ceremony.,1
24310,5458061796110,Several shirtless dark-skinned men with their arms held high engaged in a ceremony.,Men rejoice in the ceremony.,0
24311,5458061796111,Several shirtless dark-skinned men with their arms held high engaged in a ceremony.,Men in uniform do the independence day march.,2
24375,2342055949111,The person is standing far away while another person is taking a picture.,The person is standing close by while another is taking a picture.,2
24376,2342055949110,The person is standing far away while another person is taking a picture.,There is a person taking a photo of another.,0
24377,2342055949112,The person is standing far away while another person is taking a picture.,A person is standing a distance for a photo.,1
24602,418667611410,This man is surfing.,A man is on water.,0
24603,418667611411,This man is surfing.,A man is wakeboarding.,2
24604,418667611412,This man is surfing.,A man is surfing in the Pacific Ocean.,1
24662,2215136723010,The little boy in black and orange walks through the snow.,A boy in a colorful outfit hikes through the snow.,0
24663,2215136723011,The little boy in black and orange walks through the snow.,A boy in shorts and sandals plays in the snow.,1
24664,2215136723012,The little boy in black and orange walks through the snow.,A boy walks to school during a blizzard.,1
24724,394335828412,A man wearing a flashlight on his head has his hand in a rolling case with wires.,The man is outdoors.,1
24725,394335828411,A man wearing a flashlight on his head has his hand in a rolling case with wires.,The man is in a well lit room.,2
24726,394335828410,A man wearing a flashlight on his head has his hand in a rolling case with wires.,The man is in a dark place.,0
24747,4613268823212,A man rides a cart with a display asking for an advertisement up onto a curb.,The man is driving crookedly.,1
24748,4613268823210,A man rides a cart with a display asking for an advertisement up onto a curb.,The cart has as display.,0
24749,4613268823211,A man rides a cart with a display asking for an advertisement up onto a curb.,The man is driving the cart on sand.,2
24753,2045445292310,Two big men saw a large log.,The men are sawing the log together.,0
24754,2045445292311,Two big men saw a large log.,The men are planting a tree.,2
24755,2045445292312,Two big men saw a large log.,The men are sawing the log for fire wood.,1
24762,170292350312,A male is standing on a base pitching a ball.,The gentleman is playing baseball.,1
24763,170292350310,A male is standing on a base pitching a ball.,The man is a pitcher.,0
24764,170292350311,A male is standing on a base pitching a ball.,The woman is singing in the shower.,2
24789,6332384430110,"Two men in karate uniforms, one with red gloves and belt and the other with blue gloves and belt, box, while the man in blue is making a face as if her were screaming.",Three men are wearing karate gear.,0
24790,6332384430112,"Two men in karate uniforms, one with red gloves and belt and the other with blue gloves and belt, box, while the man in blue is making a face as if her were screaming.",The karate instructor is annoyed with his students.,1
24791,6332384430111,"Two men in karate uniforms, one with red gloves and belt and the other with blue gloves and belt, box, while the man in blue is making a face as if her were screaming.",The men are fighting in the boxing ring.,2
24843,6208501317012,A young child with a blue shirt is watching an arcade game in progress.,a young child is watching asteroids in an arcade,1
24844,6208501317010,A young child with a blue shirt is watching an arcade game in progress.,a young child is watching a game,0
24845,6208501317011,A young child with a blue shirt is watching an arcade game in progress.,a young boy is playing pac man in disney world,2
24867,3335311209412,Men in yellow jackets at a street fair.,There are women at the street fair.,1
24868,3335311209410,Men in yellow jackets at a street fair.,There are men at the street fair.,0
24869,3335311209411,Men in yellow jackets at a street fair.,There are no people at the street fair.,2
24884,4981855124211,a young child looks at the camera from within a building.,The young child is holding a camera.,2
24885,4981855124212,a young child looks at the camera from within a building.,"The young child, looking out the window, sees a camera.",1
24886,4981855124210,a young child looks at the camera from within a building.,The child is looking at a camera.,0
25007,7535037918011,A member of ZZ Top is playing a guitar covered with fur on a stage with a flashy microphone and stand in front of him.,Kid rock playing a guitar.,2
25008,7535037918012,A member of ZZ Top is playing a guitar covered with fur on a stage with a flashy microphone and stand in front of him.,Billy Gibbons playing a guitar.,1
25009,7535037918010,A member of ZZ Top is playing a guitar covered with fur on a stage with a flashy microphone and stand in front of him.,A member of ZZ top playing a guitar.,0
25280,473323374010,A baby with blond curls and a blue shirt is crying.,the baby has curly hair.,0
25281,473323374012,A baby with blond curls and a blue shirt is crying.,the baby is wearing cute clothes.,1
25282,473323374011,A baby with blond curls and a blue shirt is crying.,the baby is in the hospital.,2
25292,4970594489111,An elderly woman wearing a hat has several bags with a chair on top of them.,An old man without a hat has several bags with a chair on top of them.,2
25293,4970594489110,An elderly woman wearing a hat has several bags with a chair on top of them.,An old guy with a hat has a lot of bags with a chair on top.,0
25294,4970594489112,An elderly woman wearing a hat has several bags with a chair on top of them.,An old man wearing a fedora has several bags with a chair on top of them.,1
25372,958326692411,A tent and a campsite in a sunlit forest.,You can see the stars from the tent.,2
25373,958326692410,A tent and a campsite in a sunlit forest.,It is daytime.,0
25374,958326692412,A tent and a campsite in a sunlit forest.,People are at the campsite.,1
25441,2334933083411,A young boy walking behind a woman.,A man and daughter take a hike.,2
25442,2334933083412,A young boy walking behind a woman.,A mother and son walk to the store together.,1
25443,2334933083410,A young boy walking behind a woman.,A boy and a woman walk together.,0
25540,3202798691310,A man is riding a bicycle down a dirt road.,A man is riding a bicycle,0
25541,3202798691311,A man is riding a bicycle down a dirt road.,A man is riding a bicycle down  a hill,2
25542,3202798691312,A man is riding a bicycle down a dirt road.,the man is out side,1
25600,3446191973110,A group of people stand on a stage and hold colorful buckets.,A group of people holding buckets.,0
25601,3446191973112,A group of people stand on a stage and hold colorful buckets.,A group of actors performing a serious play.,1
25602,3446191973111,A group of people stand on a stage and hold colorful buckets.,A large bucket holding several people.,2
25875,2825808939410,Three guys and a dog looking toward a mountain.,guys and dog are looking something.,0
25876,2825808939412,Three guys and a dog looking toward a mountain.,guys are watching greenry.,1
25877,2825808939411,Three guys and a dog looking toward a mountain.,guys and dog are playing.,2
26090,4504478051412,Little girl in a tree during the winter.,Little girl in a tree during the winter is freezing,1
26091,4504478051410,Little girl in a tree during the winter.,Little girl climbs a tree,0
26092,4504478051411,Little girl in a tree during the winter.,Big girl sits on a tree branch,2
26108,7712229454211,A female is throwing a javelin while a cameraman records her.,Woman throws spear at guy to get it on Youtube.,2
26109,7712229454212,A female is throwing a javelin while a cameraman records her.,Man recording his girlfriend trying out for Olympics.,1
26110,7712229454210,A female is throwing a javelin while a cameraman records her.,Man filming a woman preforming an Olympic sport.,0
26123,2393298349312,Two boys play soccer while a dog and a goat run after them.,The dog and the goat understand the rules of soccer better than the kids,1
26124,2393298349310,Two boys play soccer while a dog and a goat run after them.,Animals chase children playing games,0
26125,2393298349311,Two boys play soccer while a dog and a goat run after them.,The animals are in a zoo,2
26230,3330935489012,A white Pug dog is biting and trying to pull a large stick out of some water.,The puppy wants the stick to play fetch with its owner.,1
26231,3330935489011,A white Pug dog is biting and trying to pull a large stick out of some water.,The dog is a large saint bernard.,2
26232,3330935489010,A white Pug dog is biting and trying to pull a large stick out of some water.,A wee little pooch is trying to rescue its stick from the water.,0
26287,241788774211,two babies sitting in matching bouncy chairs.,new born are talking,2
26288,241788774212,two babies sitting in matching bouncy chairs.,two new born are sleeping in the bouncy chairs,1
26289,241788774210,two babies sitting in matching bouncy chairs.,two new born are playing in the bouncy chairs,0
26332,4859725388310,A man with long wavy hair plays to violin.,A MAN PLAYS PIANO HAS WAVY HAIR,0
26333,4859725388311,A man with long wavy hair plays to violin.,MAN PLAYS FOOTBALL IN THE GROUND,2
26334,4859725388312,A man with long wavy hair plays to violin.,MAN TRYING TO FIDDLE A PIANO,1
26509,335588286111,A white dog has caught a stick on the beach beside the ocean.,A black dog missed the stick.,2
26510,335588286110,A white dog has caught a stick on the beach beside the ocean.,A white dog has caught a stick on the beach .,0
26511,335588286112,A white dog has caught a stick on the beach beside the ocean.,A white dog has caught a stick in its mouth on the beach beside the ocean.,1
26632,2421116868312,A overweight man with shorts on about to get on a motorcycle.,A fat man hurries home to eat dinner.,1
26633,2421116868310,A overweight man with shorts on about to get on a motorcycle.,A chubby man gets ready to go for a ride.,0
26634,2421116868311,A overweight man with shorts on about to get on a motorcycle.,An overweight man wearing a clown suit walks sits in a hot tub.,2
26671,4571616729012,"A young man, with his back to the camera, is standing with his bike near a wooden fence.",The young man is taking some pictures.,1
26672,4571616729011,"A young man, with his back to the camera, is standing with his bike near a wooden fence.",The young man is eating cheerios.,2
26673,4571616729010,"A young man, with his back to the camera, is standing with his bike near a wooden fence.",The young man has a camera.,1
26743,195140746010,"A man stands near a street in a suit with a sign saying ""Stop raping my wife!""",A man is standing outside with sign board.,0
26744,195140746011,"A man stands near a street in a suit with a sign saying ""Stop raping my wife!""",A kid is standing outside.,2
26745,195140746012,"A man stands near a street in a suit with a sign saying ""Stop raping my wife!""",People are standing with boards on street,1
26821,6060344876112,A person stands in a boat labeled Texas Mooring in front of a red wall.,people are travelling in a boat.,1
26822,6060344876111,A person stands in a boat labeled Texas Mooring in front of a red wall.,man sits in the aeroplane.,2
26823,6060344876110,A person stands in a boat labeled Texas Mooring in front of a red wall.,man stand in boat labelled some text.,0
26848,2830561291310,A young male is sipping on a juice.,The guy is drinking juice.,0
26849,2830561291311,A young male is sipping on a juice.,The guy is sipping on gin and juice.,2
26850,2830561291312,A young male is sipping on a juice.,The guy enjoys juice.,1
26989,3208725027210,Several people dressed in red are sitting and standing on grass.,People are standing on grass.,0
26990,3208725027212,Several people dressed in red are sitting and standing on grass.,People are dressed alike.,1
26991,3208725027211,Several people dressed in red are sitting and standing on grass.,People are sitting.,2
27126,2061588118311,A man and a woman are crossing a stream.,a man and woman are on the couch,2
27127,2061588118310,A man and a woman are crossing a stream.,a man and woman are going somewhere,0
27128,2061588118312,A man and a woman are crossing a stream.,a man and woman are swimming together,1
27216,437673289310,Mountain climbing down the side of a rocky cliff.,A cliff is a good place to mountain climb.,0
27217,437673289311,Mountain climbing down the side of a rocky cliff.,Skiing down the side of a rocky cliff.,2
27218,437673289312,Mountain climbing down the side of a rocky cliff.,The rocky cliff is on the other side of the field.,1
27249,4656231658410,People walking in the platform.,People walking.,0
27250,4656231658411,People walking in the platform.,People are standing waiting for the train to hit them.,2
27251,4656231658412,People walking in the platform.,People are walking to the exit.,1
27443,3212671393312,A man is on a rooftop re-patching the roof.,A worker remodeling a house.,1
27444,3212671393310,A man is on a rooftop re-patching the roof.,A man patching up a roof.,0
27445,3212671393311,A man is on a rooftop re-patching the roof.,A plant manager monitoring his workers.,2
