,guid,premise,hypothesis,label
126723,7130577881111,"A man in a red tracksuit holds a lit torch, while another man in the same red tracksuit pushes his wheelchair for him.",The guys are drinking in the bar.,2
127374,3700322513411,A bike rider jumps through the air while being filmed.,A bike rider wrecks his bike.,2
127395,5738816035311,A man with a black vest is pulling on a woman's hand in front of a man wearing all black.,Black is my favorite color.,2
127544,4557653889212,A lady waits on a bench while talking on a cellphone.,The woman is sitting on a bench with a cellphone.,1
127576,1944949081210,Two people are throwing a black garbage back into a green dumpster.,Some humans throwing.,0
128615,4638368806012,"A group of people, one man and one woman sweeping and one woman taking out the trash, are cleaning a house.",The people are cleaning because they just threw a party.,1
128752,6561536991012,A man in a gray jacket and gray cap sketches the pictures of a black lady.,A man sketches his black wife.,1
128760,3184738462010,A man on his toes is looking in through a window at a Chinese themed place.,The Chinese themed place has windows.,0
128843,1012150929120,A young boy plays a video game in a McDonald's restaurant.,A boy plays a video game at mCDonald's,0
128900,7185993268211,A group of cheerleaders holding other cheerleaders in the air.,Cheerleaders are snow skiing.,2
128973,2197552440221,A tennis player getting ready to serve the ball.,A tennis player is taking a break on the sidelines,2
129076,1616016569010,a couple sitting together smiling at the photographer,A couple is sitting and smiling at a photographer.,0
129225,4844409798010,a little boy in camouflage shorts and tennis shoes walks along side an adult in a red shirt.,A child is walking with an adult.,0
129493,4174186497021,"An elderly woman wearing a black coat and a green scarf, looks at her watch as a man is looking at her with his mouth open.",The elderly woman is 12 years old.,2
130356,7913102578312,A person driving a go-kart turning to his or her left.,The person is old.,1
130444,3608752424011,a couple of dogs running through the water with trees in the background,The cats are running through water.,2
130545,925491651212,Dog jumping out of water in a lake.,A dog jumping for a thrown ball in a lake.,1
130798,3184112120012,"Girl touches young man's face as young man in pink shirt observes, leafy background.",The family is outside in the fall weather.,1
131034,3155501473111,A mother is asking her daughter to make a nice face for the camera.,mother going to kitchen,2
131224,4563143284210,A man in a white shirt is driving a tractor and dumping a load of sand.,The man is outside.,0
131575,5676780431410,A man is on his mountain bike flying in the air.,A man is making a jump.,0
132224,4198759777410,Some hikers are looking at a map.,Some hikers are looking,0
132300,4633772793110,A man in a hat stares forward with people behind him and next to him doing the same.,Somebody here is wearing some type of hat.,0
132522,4734385519311,A man holding a guitar with his fist in the air.,A man holding a saxophone with his fist held high.,2
132565,3717845800410,Soccer players on the ground fighting for the ball.,The players are trying to get the ball.,0
132705,131624221151,"A man sits in the sunlight, on a bench, playing a banjo while a Canadian Goose looks on.",The man is sitting on a bench in the moonlight.,2
132942,3880471209010,A blond man in a striped shirt and jeans sitting at a table with a computer and talking on a cellphone.,A human sitting,0
133161,4815028934411,A group of young adults raise their hands.,A group of adults are sleeping.,2
133553,5057044059050,"A person of color is sitting with a lot of green fruits, with a fence and a green space and the ocean in the background.",the person is black.,0
133760,6324955861110,A woman wearing a red jacket and a man wearing a blue shirt kissing while someone takes their picture., A woman wearing a red jacket.,0
134957,2104009548311,An Asian boy is leaning against a pole.,Dog is holding the pole while pooping,2
135292,7983485994412,A man jumps off a ramp while riding a bicycle.,A man is having some fun riding a bicycle.,1
136011,8146641506430,A man surveys a booth at a convention featuring framed art.,There is a man at a booth,0
136068,4663418784210,People are sitting around tables in a city square.,the tables are in the square,0
136233,1763754548030,A man in jeans with white paint stains on them is standing on a short ladder working on the front of a store.,A man is standing on a ladder outside of a store.,0
136285,1798089612340,Women burning what looks like incense.,Women burn incense together.,0
137036,2082399131412,People walking through a downtown mall.,There is a man and woman holding hands.,1
137218,4751130789210,A person in a red shirt is jogging next to a main road.,A person is jogging.,0
137292,180362495211,The lady in the black shirt is fixing the other lady's hair.,Two ladies fighting in the grocery shop,2
137605,5405076022310,An adult and a child are wearing ski equipment in the snow.,The adult and the child are out in the snow.,0
138067,6758528243310,A happy looking couple are dancing while a crowd of others look on.,A couple are dancing in front of a crowd.,0
138265,3063544435010,Very blue water with skyscraper buildings on the shore and a group of people in a canoes with paddles.,There is a city.,0
138564,6662529701210,A platform diver in mid-flight on a sunny day with spectators.,A platform diver on a sunny day jumping.,0
138574,4458801621110,Three workers are walking out of their secured building at the end of the day.,People leaving a building.,0
139310,5611391594312,A man attempts to get a ball through a hoop as a bystander watches at a park.,The man is black.,1
139465,3713030758210,"There are young men playing a game of football, one man has been tackled by another player.",A football player tackled another player,0
139831,627594335151,Blond girl with a white and black feather boa and gray t-shirt dancing in crowd of young people.,The girl is wearing a dress.,2
139889,7294645258211,Two young boys lounge on a tree going across a body of water.,The boys are throwing snowballs at each other while the wind howls through the trees.,2
139907,4719170123210,"Two firemen are standing in the middle of the street, with red tape surrounding them",Two people stand outdoors.,0
139948,7272406870212,The outfielder dives to catch the popup at center field.,An outfielder has caught the ball that was hit out into center field.,1
140573,2698666984211,A woman runner in red is getting drenched in the rain.,A scuba diver dives in a strange aquarium.,2
140966,24187497212,"A construction worker walks down the street, while others are at work.",A construction worker is taking his break.,1
141569,848293676412,A boy in a red suit jumps into a pool.,The boy is in an above ground pool.,1
142196,3001612175020,A man and dog walk down cement steps while a woman in a headscarf looks on from a seated position on the bottom step.,A man and woman walk.,0
142228,2385146732212,A man hugging his spouse looks across the waterway.,A man and woman engage contact near water,1
142566,4597021222110,"One man plays an acoustic guitar, while another accompanies him on the accordion.",Two men play their musical instruments.,0
142820,413426348112,"Man in black shirt and tan cap, blowing flute.",The man is a street performer.,1
142979,2438847889011,Young women wearing a red jacket part of a marathon just finished lunch.,A young woman wearing a red jacket just vomited up her lunch,2
143415,377213364030,A man in a white and blue vertically striped dress shirt with black hair stands in a room next to other people looking forward.,There is a man in a white and blue vertically striped dress shirt standing in a room and looking forward.,0
144382,4449341,A young woman in a yellow bathing suit laying on a surfboard observes a surfing lesson.,The arcade has many games.,2
144809,4862709647211,A radio station is on the air talking about something.,The radio is broken.,2
145202,4785666083410,People are sitting at a bar that overlooks a street.,people are  at a restaurant,0
146402,135426024110,Several men in orange work gear are standing in a subway.,There are people wearing bright clothes.,0
146715,472152529310,An Asian boy and man are standing outside a store called The Face Shop.,An Asian boy and man walked up to The Face Shop.,0
146730,2819254573411,A young boy screams on a roller coaster.,The roller coaster is stopped and empty.,2
146752,6602233393042,"A cyclist in a red, yellow and black uniform, including a helmet is performing a trick on his bike.",A man behaves safely.,1
147128,2610182170412,A bride admires her bouquet.,The girls wedding dress is beautiful.,1
147160,195084264320,An older man poses near wooden bowls on display.,An older man is posing near things on display.,0
147425,405051459010,"A woman standing by a car in a garage dressed for winter weather in a red knit scarf, black gloves and hat and red handbag.",A woman is in her winter clothes standing by a car.,0
148275,4915628544212,A green semi covered bridge exists in front of a house.,A green bridge is covered in moss.,1
148559,28144507311,An average man washes the windows of a building.,A man is washing himself in the whitehouse.,2
148689,4475663002312,A woman with a push-to-talk cellphone and headset waiting at a crosswalk.,A woman is wearing a textile jacket.,1
148701,1312954382011,A little girl on the street in a yellowish green and orange dress is holding a Hello Kitty balloon with her right hand.,The little girl is in a pink dress.,2
148963,3074265400310,A group of people are in front of a building with flags.,Some people are in front of a building.,0
149423,5835573414041,A male tap dancer wearing black suspenders and a dress shirt is in front of a musical trio on a stage with one leg raised as he is in the middle of a dance move.,The male tap dancer is wearing sneakers.,2
149516,7715537014312,Six men are running a race during the 2012 London Olympics.,some mens are running a race during the Olympics game,1
149650,3386694897210,A Muslim man wearing sunglasses prepares food.,A man cooks food.,0
150527,390902566311,A man wearing a red jacket over a black shirt smokes two cigarettes at once.,The man is throwing away the cigarette.,2
150637,2595503905011,"At a campsite, people are enjoying each others company before what looks like hiking.",A group goes to a movie.,2
150655,6635122929011,"An older man dressed in blue overalls and glasses, is standing in a shop with many tools, holding several small pieces of wood.",A bride and groom is taking pictures on the park.,2
150753,4682354270412,people walking past Love Story.,The people walk past the theatre playing Love Story.,1
151333,2429212017311,Two children play in a yard with farm animals.,Seven kids ride horses.,2
151476,6523161021412,A man surfing a small wave.,Man on vacation at beach.,1
151527,4655362399212,An older man wearing a scarf sings through a microphone.,An older man singing Baby Got Back.,1
151537,4655362399131,Happy face of man speaking into microphone held in hand in front of brick building.,A man is jogging past a building.,2
151832,5582659196021,"Two men wearing uniforms, are trying to hit the same ball with wooden sticks.",Two women are playing,2
151873,234201393212,A little boy looks nervous as an adult adjusts his shirt collar.,A dad and his son as they get ready for a picture.,1
152000,2009636597310,A man with an electric guitar smokes a cigarette sitting outside.,the man has a guitar,0
152155,2036407732110,"A group of people walking in a scrubland, a mountain in the background.",The people are outdoors.,0
152205,4616293960411,A produce market filled with shoppers.,A electronic store is filled with shoppers.,2
152339,4442309833111,A man in a skull cap is walking down a narrow city alley with a white stick.,A man in a skull cap is asleep in his bed.,2
152941,203114209211,A girl falling off a yellow and blue water tube.,A girl is swimming next to a water tube.,2
152962,4503962385310,A man in a blue shirt pulling a cart with large bags full of cans.,A man is has cans in the cart he's pulling.,0
153256,989754491011,A red-haired girl making a peace sign is wearing neon green glasses and floaties and playing in the pool with other kids.,Some kids are playing in a park.,2
153273,4736181045212,Here's an interesting shot of a couple captured seemingly in midair!,The couple were skydyving together,1
153344,4580275036311,A man in an unusual outfit is standing with a cigar in his mouth.,A man in a plain suit is sitting at the bus stop.,2
153471,3424927725212,A man in yellow sits on a rock ledge overlooking a forest.,A man is sitting on a rock ledge overlooking two animals fighting in a forest.,1
153529,4696106624412,A man and a boy are looking at postcards.,People are choosing a postcard to mail.,1
153604,3482473245010,Two men both wearing jeans jumping in the air in front of a picnic table sitting in front of a stone wall that has a wire fence and trees behind it.,2 men are jumping up and down in the park,0
154471,3516960094011,"Woman competing in the long jump, photographed in midair.","Men competing in the long jump, photographed in midair.",2
154959,4687354574010,A woman in an ornate blue and green dress with a spotlight on her face stares to the viewer's right while standing on a stage.,woman on stage,0
155156,2268601066410,Young man hanging his head wearing a hat.,young man in a hat,0
155349,4657188957011,A woman wearing black pants runs in a race as a woman in green cheers her on whilst playing maracas.,A woman is doing the dishes.,2
156039,2086534745012,A yellow kayak is descending quickly down a white water rapid.,A boat is moving quicker than usual down a rapid,1
156082,3143978284212,Two elderly women with small child sucking pacifier,Two women with a small child,0
156232,213224451411,Some people are standing outside a house.,the child is sleep,2
156247,4070112495111,A girl in a kitten costume stands near shelving.,A boy is dressed for halloween.,2
156404,2335017036212,Two men in a kitchen holding an object.,There are men making cupcakes.,1
156406,2659606300410,A small child climbs stairs at a beach.,There is a young child in this picture,0
156533,4110079813011,Two women wearing black coats are walking in a street looking at each other.,the women are being arrrested after fighting,2
156612,5506383509211,Four Asian kids sit on a bench and wave and smile to the camera.,Among four Asian kids one kid was lost.,2
156702,1449692616351,Little girl looking through a camera.,Little girl looking through a telescope.,2
156770,4543797560411,A man is playing a xylophone.,There is a man eating dinner at a restaurant.,2
156776,2258277193011,Some people looking out windows in a large building.,the people are in a small building,2
156828,4363986324430,A girl is giving a dog a treat.,A person is giving her puppy something.,0
157148,3975631999412,A naked person standing on a rock.,A nudist stands on the rock.,1
157271,117883760030,"A Mac laptop, open, on top of a blue chair in a room with a group of people sitting in a semicircle around it.",A group of people sit around a laptop,0
157468,3667908724110,The blond girl is dancing on stage in front of the sound equipment.,The girl is dancing.,0
157478,6759026091112,A figure skater in a pale blue costume strikes a pose on the ice.,The figure skater is posing for a magazine.,1
157487,2279432034311,a string instrument band and chorus singers rehearsing.,Musicians and singers throw snowballs at each other.,2
157722,3336211088231,A crowd of people stand talking in a business district.,The people are playing musical instruments.,2
157842,2780031669411,Two children go sledding.,There are no children.,2
157879,2856769919312,A young girl is on a swing up high with a sunset behind her.,A funny person swinging.,1
158119,381767781411,Two saxophone players talking.,Three trombone players are sitting quietly.,2
158230,2161799386111,A little boy is sitting on a blue toilet with his pants pulled down.,A cat catches a mouse.,2
158239,881725588112,A group of girls and two are pulling on some type of yarn item in a girls bag.,girls are knitting,1
158348,2065875490412,a skeleton sits on the bushes.,It is halloween time and the skeleton is outside.,1
158354,124488273312,Men and women on bikes stop to look at something.,bicyclists in a race stop to see an explosion,1
158528,543102698310,A little boy plays with a telescope in a park while a little girl watches.,A boy is playing with a telescope.,0
158548,3416617727111,"A crowd in stands holding up the letters ""K"","" R"","" U"","" N"", and"" C"".",There are only two peple on this deserted street.,2
159661,3020581544112,A man with glasses is listening to headphones and looking at a computer screen.,a man is listening to britney spears while on the computer,1
159758,4928961144410,A rally in a foreign country.,A crowd rallies in a foreign locale,0
160058,4808132639211,A young man with long hair sits at a drum set on stage.,nobody is sitting,2
160468,5103669984310,A girl with a pink mohawk sits next to a man with a beard in computer class.,Some people in a class.,0
160597,3460551728011,some people and dog are enjoying the beach of a bay surrounded by green hills.,The people are riding in a boat.,2
160848,18498385411,A person is overlooking a cliff.,She is at the bottom of the cliff.,2
161113,44410021,The floor is tiled.,The floor is made of brown carpet.,2
161123,44410052,The floor is tiled.,There are tiled floors inside,1
161130,44410152,The mountains in the distance are wooded and snowy.,The mountains are in the United States.,1
161431,4787660637211,A man is kneeling down on the floor while drawing with chalk.,A woman is sewing her dress.,2
162023,116626604041,A boy in a blue shirt smiles as he sits with his red stuffed animal.,A girl with her purple teddy bear.,2
162102,270263570110,Two dogs are biting each other in the woods.,two dogs are outside,0
162370,358771859411,A small image used to signify a broken web image link,An image is working.,2
162471,1126137905411,A group of people are gathered.,A woman is watching TV while sitting on the couch.,2
163398,4957325128411,A tattooed man in a leather jacket stand in front of a car.,a woman is just finished giving the dog a bath,2
163521,4921374490141,A woman in blue jeans pokes an awning from underneath to make puddled rain fall to the ground in the sidewalk market area of a city.,The woman is inside her kitchen and cooking stew.,2
164268,2286823363110,A young boy jumps from one black chair to another.,Little boy jump form one chair to another.,0
164836,4911985199112,A female motorcyclist with helmet in hand is standing by her bike.,The woman with a helmet is standing beside her motorcycle waiting for her friend.,1
165477,4444720,Several bottles are blurred in the background.,The beverage containers in the background are barely visible.,0
166354,3583710170310,"Elderly couples dance at night, with strings of lights in the background.",Elderly couples dancing.,0
166537,3280052365212,Two women and one young girl are together in a crowded area.,Three sisters waiting to get on train.,1
166604,1145770960011,"A child and a man sit on the ground together, ready to use paintbrushes and a bucket.",The man is dancing next to the child.,2
166660,5440115287210,"A man and a woman, both musicians, stand on stage behind a keyboard.",The man and woman are near the keyborad.,0
166933,1501398164012,"A black man is posing for a photo with two other people, showing just their hands, points guns at him.",the man is a hero,1
166991,4715586059210,A blond women is singing in front of a band.,She hears the music.,0
167097,4106179948112,Three young boys are selling bags of popcorn to the general public.,Three boys earn money by selling snacks at a gathering.,1
167527,4441274429211,A group of men playing music for people walking down the street.,The group of men are astronauts in space.,2
167613,4914729306412,Man running on the street with a painted face.,A man is running to catch up to the parade.,1
167907,1429723917121,A bald man with tattoos on his head a face stands with a man in tan with backs turned to the camera.,The bald man is wearing a dress in outer space.,2
168105,5553921,"The image of the giraffe is clear, but the tree in the background is blurry. ",The zoo creature is shooting into space.,2
168285,2386366590011,One shirtless man in blue pants and another person in a black shirt and white pants stand on a lawn.,Two men are sitting inside.,2
168435,491564019052,A small blond girl wearing a yellow shirt sliding down a yellow slide with her feet in the air.,The girl is at the park.,1
169033,2255633616210,A man in black is walking to his truck in the snow.,"There is one man in this picture, and he is outside.",0
169059,2339516180442,A man walks a group of Dalmatians on the beach.,Man walking dog,1
169252,16933558111,One boy is trying to kiss another in a school lunch room.,The boys are playing in a yard.,2
169337,480108902312,three people in black shirts are using a microscope.,Three people are looking at a specimen through a microscope.,1
169743,2634085089311,A girl in a white dress is walking near a pigeon.,A girl is asleep in bed.,2
170063,3655207400412,Several ladies with a baby in a bedroom.,Several ladies are trying to figure out how to get rid of a baby.,1
170097,2350843831111,A young woman with brown hair wearing a tan sweater sitting with a man with a black hat on.,A man and woman are swimming naked.,2
170571,4636627093112,three males and a female watch as a biker fixes a chain that has come off his gear on his bike.,The biker lost control of his bike.,1
171342,177241092150,A boy running on the sidewalk in front of a blue building.,A boy runs on the sidewalk.,0
171935,3603357375131,Dancers in white are performing on a blacked out stage with a pink lighted hue illuminating them.,A soldier is being greeted by his family after being stationed overseas for many months.,2
172083,2522995166112,Students in white clothing practice martial arts while spectators watch.,The students are competing in a martial arts tournament.,1
172257,7556970798312,A woman buying ice cream from a vendor.,A woman buying a snack from a street vendor,1
172272,7729005930211,A red and white Ford Edge is driven by a professional driver.,A car is sitting in a parking lot,2
172357,2938599163351,Two women are crossing the street and smiling.,A couple of women are standing on the sidewalk.,2
172673,2304444199211,A young blond girl is climbing up a rock.,A young blond girl is singing at school,2
172829,490390951312,The person wearing tennis shoes is standing on the sand.,Someone is doing exercise.,1
173447,6369067441111,Individuals in winter clothing are gathered on a deck with a body of water in the background.,Some people are in their bathing suits.,2
173568,7924784000111,"The athlete in lane 5, records a dominate win at the 2012 paralympics.",There is a person dancing on stage.,2
174097,565605894111,A girl hanging on to the rings of a jungle gym.,A girl is sitting beneath a jungle gym.,2
174378,3689355450310,A man is jumping over a water fountain.,The man is not standing on the ground.,0
174487,4580085971120,Four females stand on the tip of their toes while practicing ballet in front of a black backdrop.,Four ballet dancers stand en pointe.,0
174609,4839132194210,woman walking down sidewalk in front of a storefront covered in newspapers.,A person is in the city.,0
175839,3575330012412,Single male baseball player catching ball.,The baseball player is a rookie.,1
175912,3265162450212,Three dogs walk together across a snowy field.,Three black dogs,1
176135,3883179400311,A man in a white shirt riding his bike in the city.,A man in a white shirt riding a horse along the trail.,2
176484,264141937412,A woman wearing a suitcase full of money.,A woman wears a suitcase full of money for Halloween.,1
177064,2098646162312,Two black and white dogs are looking at a gray and white kitty.,The kitten is trying to play with the dogs.,1
177125,4710471707212,A woman wearing a black leather jacket with yellow bra standing in front of a man wearing many necklaces.,A couple looks at each other.,1
177157,2133199628112,A barefoot man laying down in the crevice under a bridge.,A man taking shelter beneath a bridge.,1
177407,3279025792211,The black dog is running through the snow.,A dog is running across a grassy field.,2
177528,504385521312,A blond dog shakes water off next to a lake.,A dog shakes himself dry after fetching a ball in the water.,1
178015,4007195454112,A man with a funny hat and hairy chest posing for a picture.,the man is a clown,1
178041,3172334780011,There are four girls three in a dress and on in jeans and a shirt.,The girls are naked and running.,2
178143,4301236235252,People look upon a monument where a speed is being given.,a speaker commemorates st. patricks day,1
178262,4565356389310,Man and woman standing in front of white wall.,A man and women are standing in front of the white wall.,0
178412,1454217779021,"A young man, wearing a gray jacket, is in a museum looking at a statue of a lizard and putting his face with his tongue stuck out into the lizard's mouth.",A man is viewing paintings at an art gallery.,2
178504,1448065625110,A woman is showing off a fresh baked pie by holding it over her head.,This lady really loves her pies.,0
178558,3032790880211,The soccer player in purple keeps the ball from the man in red.,A soccerplayer is passing the ball.,2
178932,7720399108311,Two children jump up and down in a water puddle.,The children have not a drop of water on them.,2
179080,3848372359311,Black train and orange train almost collide.,Two trains on seperate tracks are going the same way.,1
179623,533363682311,Two guys demonstrating a martial arts routine.,Two men practicing karate in outer space.,2
179660,4464499575420,Three men observe a specimen under a microscope.,Some people working,0
179830,104763189021,A shirtless young boy on a bicycle too big for him being supported by 3 other young shirtless boys in a grass field.,A young boy is a professional bicyclist and is showing off his moves to his friends.,2
180056,1680674943110,"A little girl is laying down on her back on a hardwood floor, looking out of the corner of her eyes at a smaller child who is wearing pajamas, a hairnet and a surgical mask.",A child spots another child nearby.,0
180254,4035351596112,A woman looks down off of a white staircase.,A woman is in her home.,1
180300,437054333112,A bus filled with passengers in Chicago at night.,The people are going to a concert.,1
180350,4624956100010,The young man in the blue shirt holds the ladder for the man in the white shirt in a graffiti-covered alley.,men are in the alley,0
180872,1390860274410,A man and a boy are fishing.,The man and boy are fishing.,0
180999,573946592211,A girl in a bright yellow jacket poses in front of a bright yellow truck.,The girl is sitting in a red car.,2
181158,343073813211,The dog is in the water looking back.,A cat is in the water looking back.,2
181179,2620517927010,A group of officers on motorcycles driving down a city road.,The motorcycle riders are riding down a road together.,0
181219,4535433884112,A man in black pants and a green polo shirt is picking up trash around his man made lake.,A man in black pants is getting ready for a cookout by cleaning up his yard.,1
181487,6275000713310,Kids compete to gain possession of the soccer ball.,The children play a game.,0
181580,2832033116311,A woman attaching a carabiner to a guide wire.,a woman is running a marathon,2
181737,2690538407210,A little boy has a pacifier in his mouth and throwing up a sign with his hand.,A boy is making a gesture with his hands.,0
181764,2206284983410,A man on a boat that is standing and paddling on a river.,A man on a boat that is standing and paddling on a river,0
182056,2973116262311,A rodeo competition where the contest is roping calves.,A dog winning best in show.,2
182074,1362794608212,A man with an earring interacts with a child on a playground.,A man talks to his child about not throwing rocks on the playground equipment.,1
182094,1362794608412,Person watching a child as they play.,They are related,1
182501,7261544530442,A army guy is talking on his walkie-talkie.,A general is giving orders over his walkie-talkie.,1
182526,3707585013310,A young woman singing and playing guitar in a performance.,A young woman singing and playing guitar.,0
182622,307694396011,Here we have four people filling up plates at a buffet.,People sit down to eat.,2
182717,1401998185050,"A white man in South Africa with a megaphone standing near a street sign that gives directions to the AFL Premiership cup, Johannesburg and several other places.",A man is wielding a megaphone.,0
183052,3411712848410,5 children in costume putting on a circus play.,There are 5 children,0
183208,1466307489210,Men in orange vests try to free a vehicle stuck beside a road.,People are outside.,0
183625,3321209919112,A man wearing a yellow jacket is digging a hole while someone else approaches him.,A man wearing a jacket is digging a hole for his vegetables.,1
183630,3321209919311,"Three workers in a forest, two of them using shovels on the forest floor.",Three workers sleep instead of work.,2
184190,223424495050,A woman in a traditional Muslim headdress is bringing her child into a gymnasium while the sun shines through the open doorway behind them.,A woman brings her child to the gym.,0
184432,3530687486212,A woman is blowing the seeds from a dandelion.,A woman is holding a dandelion.,1
184462,3440952969311,The skateboarder tries to do a trick down the railing.,A skateboarder is walking down the street.,2
184616,2954965644052,"A man with an afro and wearing a blue t-shirt is playing an ""axe throw"" game that requires him to throw small axes at targets that resemble steer heads.",The game is very fun.,1
184617,2954965644041,"A man with an afro and wearing a blue t-shirt is playing an ""axe throw"" game that requires him to throw small axes at targets that resemble steer heads.",a man widdles on his bench,2
185285,5683548982411,Man plays guitar for little baby.,A man plays the drums for his baby.,2
186456,4612831165412,A couple just got married.,They newly married couple is going on their honeymoon.,1
186937,2943399558050,A person wearing slacks and a backpack climbs a ladder up the side of the rock face of a gorge.,A person is climbing a ladder outside.,0
187149,3639691167410,two youth football teams playing a game,the two teams are playing a game.,0
187163,4397972067011,"2 men, both in jeans and a black top, are playing ping-pong.","2 men, both in jeans and a black top, play volleyball.",2
187298,4951904588210,"three Asian girls with matching dresses, white face paint, and red umbrellas.",The 3 girls have dark skin under the paint.,0
187418,1663454406330,A man wearing sunglasses holds a sign at a demonstration.,An individual holds a sign.,0
187555,6353804827412,Young college students working hard in class.,The students are studying for a test.,1
187668,3179952488112,A medium sized group of people pose in front of the camera.,Several people posing for a work picture.,1
187744,2449289139012,A black and tan dog is running along a series of stone walkways spaced between grass.,The dog is trying to get out,1
187801,3484019369311,A hockey team takes a break off the ice.,The hockey team is relaxing by the pool.,2
187844,4436749692412,Man in blue shirt reading newspaper,A man is looking through the classified ads.,1
187851,4436749692010,A man is sitting while he reads the Times Sport newspaper.,A man reads the paper.,0
188744,6617357521010,"A guy with glasses, jean shorts, and converse sneakers is fixing a bike.",A man is working on his bike.,0
189005,3604928725412,Two people swimming on a floating while a black dog follows.,Two people swimming on a floating while a black dog follows hoping to get to play with them.,1
189033,3153594764410,two old guys talking to each other,The guys are talking,0
189056,1006452823412,Two kids sit on a seesaw.,Kids playing at park with school classmates.,1
189214,5597911580411,A man is sitting in his car.,There is a woman sitting on a honda bike.,2
189947,3985151779010,A teen boy is looking in the mirror with his entire face covered in shaving cream and is shaving his cheek.,A boy is looking in the mirror as he shaves.,0
190401,1160841776250,people enjoying a sunny day at the beach,A group of people laughing on a sandy beach,0
190934,134283905312,A boy reaches the top of a jungle gym.,The boy had help from his dad.,1
191067,372243070112,A man with a tattoo wearing a sleeveless tailcoat is balancing a unicycle on his chin in front of a building.,A man performs at the circus.,1
191370,2701895972420,A band performs on stage.,There is a band on the stage.,0
191792,444409928011,A young girl wearing a heavy blue coat pauses to look at the ripples her foot has made in a puddle on a paved road.,The young girl was watching TV,2
191821,7973583420150,"Two men, one wearing red uniform with white stripes and the other a white uniform are playing soccer.",Two men are kicking a ball.,0
192040,2533010184011,A woman in a head wrap is standing behind a tree and some beautiful white flowers.,A woman stands behind a cart selling food.,2
192997,23016347210,A young tennis player stretches for a ball on a clay court.,A tennis player is on a court.,0
193023,3358923745110,A smiling woman is camping in the snow and trees with pink flamingo toys.,There is snow falling from the sky.,0
193103,2393911878312,"A boy sitting in the snow, giving a thumbs-up sign.",A boy is getting his picture taken.,1
193228,3190267445411,A group of people at a freecycle meeting.,People are swimming.,2
193574,3656151153010,A young girl is walking down a sandy path by a large body of water.,A girl is walking towards the water.,0
193631,116626604311,A kid laughing as he is sitting next to a big Elmo.,A crying child stands next to a monster.,2
193685,4813608480312,An older man walks by Bloomberg headquarters.,The man is walking in a city.,0
194110,3309042087412,A scene of snow and water.,a snow and water scene at sunset,1
195001,3053000489111,"Two women and a little girl are sitting on a log, in a grassy area with trees all around, having a meal.",Two men and a boy are sitting on a log,2
195002,3053000489110,"Two women and a little girl are sitting on a log, in a grassy area with trees all around, having a meal.",People are sitting on a log,0
195206,1347519824032,Two woman wearing statue of liberty hats get their picture taken in a subway.,Two woman are touring New York City,1
195510,1252210354120,A young man playing nine ball billiards is aiming for the nine ball.,A young man playing pool.,0
195956,1153704539112,Girl wearing blue shirt and black shorts plays trumped outside.,A girl plays while she waits on the mailman.,1
196207,2665658462410,a boy in a red shirt is about to serve a volleyball,A boy about to serve a volleyball.,0
196420,2435518586210,A man wearing glasses is sitting on the grass next to a baby.,The man sits next to a baby.,0
196535,4934630252410,A person sitting on a hill outside.,A human is outside,0
197194,6054020376010,A woman wearing chef clothing stands proudly displaying intricately carved fruit- one a watermelon carved into flowers and the other a pineapple with geometric shapes.,A woman displays carved fruit.,0
197198,6054020376211,Woman dressed in white displaying art carved from fruit.,A woman in black is sitting at a funeral.,2
197800,3331135046110,One boy stands pointing at another boy who is balled up on the floor.,One boy is standing and one boy is sitting.,0
198028,3086526292310,"Three people standing near a door, with silly string cans.",Three people with silly string cans.,0
198215,93270842210,"A man in a white suit on a bench recreates a scene from the movie ""Forrest Gump"".",A man in a suit acting.,0
198330,2705919158410,Two men confront each other indoors.,Two men are talking.,0
198825,2824401212012,The woman in orange talks on a cellphone whist standing in front of the woman who is smoking a cigarette.,A woman is talking to her husband on the phone.,1
198842,7656601212,The gentlemen are on the boat deck relaxing.,Gentlemen chatting on a boat.,1
199351,4289135695111,A waitress in a white t-shirt serving guests at a restaurant.,Diners are surved by a big man in jeans.,2
199573,4506837657010,A woman wearing a scarf around her head and black boots is walking down a brick path.,a woman wearing pants and a coat is dancing in the street,0
199610,374567836311,"Dog in snow, with ice on fur and yellow ball.",A cat is sitting by a fire.,2
200350,4803481099212,A man walking across a patch of grass in the middle of a street.,The street is very busy.,1
200481,2653493856022,"The older male wearing a green shirt and shorts with black hair is teaching the younger male, wearing a graphic tee with blond-hair how to play a game, called bump off.",A father is teaching his son a game called Bump Off.,1
200634,7061176565210,Muslim girl in a school yard stands with her hands on her hips and glares at the camera,A girl glares at the camera.,0
201562,4135917871411,He's hard at work creating pieces.,The man is eating dinner.,2
201746,86120682412,A woman kneels in front of a fire.,A woman prays by the fire.,1
201749,4800837156012,A person wearing a yellow shirt and camouflage pants and a reggae hat walking down the sidewalk carrying a backpack.,A man wearing a yellow shirt and camouflage pants and a reggae hat walking down the sidewalk carrying a backpack.,1
201943,1429814475110,A woman sits on the curb next to a scooter talking to a man.,A woman sits next to a scooter,0
202020,371903410,two men sitting in chairs outside near food reading.,Men are sitting,0
202021,241347441111,A football player wearing a Sooners uniform with the number 42.,A soccer player wears the number 18.,2
