,guid,premise,hypothesis,label
106049,476319548010,A group of pedestrians are using a crosswalk in a city.,martial arts demonstration,0
106106,13652901012,Two men in hard hats and work coveralls look at the docked ship one of them points at.,men relax at the end of their shift,1
106654,1423126855132,A man wearing a black shirt is standing next to a pole in a grassy field.,A man is playing golf.,1
106918,1170586898151,"man in orange shorts builds a sand castle, combining multiple pictures into one resulting in four copies of him.",the son is building a sand castle for his dad.,2
107012,821071719011,"A man dressed in orange t-shirt is trying to hit a baseball, with a few people looking at them and a keeper behind trying to catch the ball.",A man tries to knock a baseball out of a park.,2
107344,463116316212,a man about to snorkel while on a beach near a boat.,The man is hunting abalone.,1
107904,2900680078212,An old man is riding in a small cart pulled by a donkey.,an old white man is riding in a car,1
108089,120286774051,"Two toddler boys, one in a plaid shirt, the other wearing a t-shirt and bib, are seated in yellow chairs embedded in a table.",The two toddler boys at the table are wearing bibs.,2
108227,3177284127010,Several people rock hiking with backpacks and walking sticks.,The group is outdoors in a rural area.,0
108269,4161829222212,The partially obscured car is visible to the man in uniform.,The car is broken,1
108390,5045035726010,A man is talking into a mic while a woman looks at a book beside him and a kid watches them.,A man is making a speech.,0
108589,4474429098311,A woman wears earbuds while working on a laptop on a table.,A woman wears earbuds while listening to her ipod.,2
108923,3298547199311,"Two men, wearing warm clothing, are jumping beside a fence.",The men are jumping in July.,2
109908,4337179105111,An adult lady wearing a tank top and a skirt is putting dishes in the dishwasher.,A woman is preparing dinner for her husband.,2
110041,3218480482312,A Miami basketball player dribbles by an Arizona State player.,The women are playing basketball.,1
110321,1477503966020,Four young men and a young woman on her cellphone are in a kitchen together.,Many people at a party are in a kitchen together.,0
110494,1163297375031,Blond woman driving a red bicycle carriage holds the tip of her hat and poses for the camera with a customer seated in the back.,A woman is taking a picture of the scenery.,2
111176,149206827011,One person is standing and one person is sitting in a canoe on open water.,Two people are in a boat together.,2
111226,7206615914312,A crowd of people are in a theater watching as men play their violins.,People are watching a rock show.,1
111301,824923476210,A black and white dog following behind some spotted geese.,A black and white dog is chasing spotted geese.,0
111532,15875060331,A boy in a bathing suit serves a volleyball.,A boy is in stretching.,2
111579,2399551242311,Young children play in the sprinkler.,The children are playing in a sprinkler shooting out candy.,2
111916,1962729184110,"Group of school children in uniforms standing at a gate, one kissing her mother goodbye.",Kids are waiting for school to open.,0
111956,1215804065051,Someone parasailing with a green parachute that has a face on the top of it,Someone parasailing with a green parachute through the heavens.,2
112813,863902615112,A blond man with a black jacket that fell asleep by a picnic table.,man worked all day,1
112962,4934537467111,A man and a couple of woman preparing a yellow vehicle with supplies to take to a destination.,A man and a couple of women are getting ready to go home.,2
113004,3746359593010,"The young child is yelling into the microphone, while other children watch.",the bvoy was dressed as a cowboy,0
113276,3846132142111,A woman in a green dress looking at another woman's ring on a street.,A woman with another woman walking besides her.,2
113381,473220329112,A woman is walking away on a wooden walkway through a field of golden plants.,A woman is running away from sonething.,1
113416,3173215794111,People are waiting in a line of a dimly lit restaurant with purple light.,The people are in a line for a concert,2
113449,126772535122,A man is a white lab coat with safety glass pouring liquid from one glass to another while a woman looks on.,The woman is in a lab coat.,1
113619,3899196513012,A motorcyclist with a backpack traveling on his blue bike.,a motorcyclist traveling on a blue motocycle.,1
113628,2795534813112,A swimmer is raising his head for air while he is swimming.,The man is plugging his nose.,1
113660,3525568835310,A large park beside a body of water with large animal sculpted bushes.,Topiaries near the water.,0
113742,3102819100012,A hooded man with a beard is walking up concrete steps carrying a red bag as a policeman stares out at the water threatening to invade the steps.,A man with a mask on is carrying a bag.,1
114121,7171239994111,A beautiful lakeside view of a small harbor and a large white house.,A view of a farm and a large white house.,2
114187,22860067311,A crying baby is holding a colorful toy.,They baby wants the toy but can't reach it.,2
114630,6743911073211,A woman is walking along side her bicycle during a race.,The bicycle had a flat tire.,2
115098,210686241012,A child in a white sox shirt is covered in water spray and looks distressed.,A child is wearing a frank thomas t-shirt.,1
115573,1629595358022,A man and a woman speaking into a microphone are on a stage.,The man and woman are sharing a microphone.,1
115595,2431832075310,A girl playing on a parachute.,A girl is playing with some colored fabric.,0
115766,527049391110,Two men on a talk show together sitting in red chairs.,The two men are being taped for day time television.,0
115845,2185325305310,A group of children gather around a black garbage bag.,The garbage bag is made of plastic.,0
115892,2926595608411,Four men jumping in a basketball game,Halftime show at basketball game.,2
116390,7618563892412,"A woman is sitting down, playing an instrument, and signing outdoors.",A woman performs indoor for donations.,1
116416,4864050589112,Smiling woman in a blue apron standing in front of a pile of bags and boxes.,The woman is wearing a red dress.,1
116782,2243728869012,"A butcher works behind a glass window, in front of which is a display of fish ready for sale.",The butcher is cutting a roast.,1
116944,4781005891111,A man in a tie is holding a microphone while the people around him are cheering.,hillary clinton gives a speech,2
117631,6945520856012,"Young dark blond-haired boy in a blue shirt, in a store during the day, drinking chocolate milk from a container and smiling.",The young boy stayed home from school.,1
118029,28318644312,A little boy looking at the shooting water fountain.,A boy is in a school hallway.,1
118052,8038855203040,An asian table tennis player is eagerly watching and waiting for his opponent serves the ball.,A person playing ping pong anticipates the other person's next move.,0
118191,182897345020,"Four men dressed in Chicago Cubs shirts are walking while wearing brown bags over their heads that spell out ""C-U-B-S.""","A bunch of avid fans are supporting their favorite team, the cubs.",0
118354,4775776532321,Two young women in black pants and white shirts sit on an electrical box and talk.,The woman are inside.,2
118375,4775776532152,"Two women both wearing white shirts and black pants, one smoking sitting on a fixture on the sidewalk.",A man inhales a cigarette.,1
118909,125272627411,A family eating lunch after shopping.,A family is eating in preparation for a long day of shopping.,2
119206,3246788996110,People standing around watching monitors on the wall.,People standing around watching TVs on the wall.,0
119371,1031973097331,Toddler boy in a red hat holding on to some railings.,The toddler is at home.,2
119642,7811652612042,"Two men of southeast Asian descent are sitting Indian style on a bamboo floor, playing chess while two young boys watch in the foreground.",The two young boys watch while seated as two men play chess.,1
119848,3145869775310,The lady is dressed for cold weather.,The woman is wearing heavy outerwear.,0
119996,3125158798110,"A man and a woman with a red book, both dressed in black.",a young boy runs,0
120129,129602216211,A man in a red sweater is sitting at a table with food and drinks in front of him.,A man sitting at a table has just eaten his food and drink.,2
120730,4860408552211,A protester picks up his signs from a graffiti painted sidewalk.,The protester is holding a sign for a baseball team.,2
120740,4781669173310,People dressed as zombies are parading.,People participating in a zombie parade.,0
121487,178977151411,Asian children playing outdoors.,Pakistani children play in the park.,2
121606,174217492040,"A man with a blue and yellow bowler hat on is speaking into a headset microphone, while holding a rope.",A man is using a hands free microphone.,0
121805,4653315864111,A man holding a blond woman in a white tank top at night in a city.,A man is holding a woman so she does not fall because it is windy outside.,2
121915,2551602773411,People are boarding a plane.,The plane is already full.,2
122350,688916959211,two beautiful girls kissing one man on the facial cheeks.,Two men kiss a girl,2
122891,5690859699410,A man and some carts are on a motorized floor.,A guy with a cart on an escalator.,0
123610,2346189044311,The boy has his mouth open,The boy is grinning.,2
124848,860060733212,a young man without a shirt is wiping something,The man is morbidly obese.,1
124912,1733807750420,A security officer uses her radio.,A radio is used by a female security officer,0
124931,3228358059112,The doctor in the blue scrubs is listening to a woman in a blue top.,The nurse is wearing a blue top.,1
125001,6773067336411,A man is teaching a classroom full of young students.,A Man playing music to young students in a classroom,2
125097,2752331711410,Man sits on chair near edge of cliff fishing,The man is trying to catch a fish from a dangerous position.,0
125679,441212506310,Two small dogs follow a larger dog with a tennis ball,The two small dogs are going after a bigger dog.,0
125863,3992000353212,Three young women in the window strike campy poses for the amused onlookers.,A crowd of people are looking in a window.,1
125894,4970493587412,People in red vests marching under an overpass with firecrackers and flags in hand.,there are people sitting on the curb watching the parade,1
126438,7002845832130,Five men wearing black shorts are leaving the starting blocks in a track competition with few spectators.,Five black shorts wearing competitors compete at an unpopular track event.,0
126809,745966757211,The young girl is rollerblading outside near green bushes.,A girl at the amusement park.,2
127385,3700322513011,A guy on a bike jumps high into the air while another person takes his picture,The guy is being filmed.,2
128294,2279380619210,A woman selling produce to another older woman at a produce market on a sunny day.,a woman is selling fruits,0
128536,1179226886012,Five girls and one boy are in their swimsuits all in the middle of jumping into the pool.,The person outside of the pool is going to get wet.,1
128622,4043319999112,A dimly lit street with cars parked along it.,A dimly lit street with card parked on it is uninhabited.,1
129005,6770707007312,Motocross biker in a black and yellow jumpsuit jumping a hill on his dirt bike.,A biker is racing his neighbor for the parking spot.,2
129527,3662865112,Two young boys wearing heavy winter clothing shovel snow near some concrete steps.,The boys are in below freezing weather.,1
129722,6312121806011,A young man is carefully sweeping dust and chalk from a bricked passageway during a festival.,the man is preparing for another festival,2
130070,6878448774111,A woman demonstrates a sewing machine for a small boy and an older man.,women sews small boy and old man together,2
130704,3093971101312,Guy in black and blue wetsuit surfing,The waves are twenty feet tall.,1
130762,120545125411,A female martial artist is fighting while others watch.,The martial artist is fighting those who are watching her.,2
130789,4509404105011,One man is outdoors performing with a large hoop while a large group of people watch.,A clown is juggling for a crowd.,2
131563,5676780431112,A mountain biker in midair biking while surrounded by grass and trees.,A mountain biker is doing a backflip.,1
132591,3060579494310,children playing an informal game of hockey,Kids play a pick-up hockey game.,0
133248,124534466130,A young boy in a black jacket is running towards a woman with outstretched arms.,The woman and the young boy know each other.,0
133705,6473658663010,"Four people, one of whom is a middle-aged woman wearing a fur shawl, are gathered around a bar with four glasses of wine before them which are lit from below with fluorescent lighting.",The people are about to drink wine.,0
134286,4759639566131,It seems to be an asian subway station with few people and signs in a foreign writing on the wall.,the subway station is in new york,2
134383,424869823110,The girl is wearing a blue outfit and holding out her hand to a rainbow.,The girl is outside after the storm has passed.,0
134704,357924786330,Two women discussing at a red table in a restaurant.,Two women chat over dinner.,0
135282,3255732353410,Two young kids wearing winter coats play in the snow.,the bvoy was dressed as a cowboy,0
135552,3577309234422,A gray bird is flying through the trees.,A bird landing on a branch.,1
135581,218556922320,A picture of the clarinet section of a band.,Part of the wind section of a band.,0
135875,3058439373211,A crowd of people are standing in front of Italian style buildings.,The group of tourist look up to admire the artwork on the ceiling.,2
136088,1690926854032,Two teammates from the USA team are jumping in the air to give high-fives while two teammates watch.,The teamates secretely hate eachother.,1
136849,5949201274011,A young girl is dressed in a colorful gymnastics outfit while holding two batons.,The batons are made from celery sticks.,1
137328,4449146137010,"Two people dressed in black, carry cages that look like rabbit cages, and running at a truck stop.",The people carry bags.,0
138022,1104881373030,A woman is at an ice cream shop and she is waiting for the man to scoop her ice cream.,The woman is about to buy ice cream.,0
138190,2781910363210,A handsome man is lying down the bed.,The man is moving his furniture.,0
138438,3027384992312,A person in a red shirt pulls on a rope while a little boy watches.,A man in a Santa suit is putting a leash on a reindeer.,1
138818,322423746212,Men gather around speaking and laughing into a microphone- having a good time.,Men and women gather around speaking and laughing into a microphone- having a good time.,1
138999,3220090772312,Woman in floral shirt and pearls holding a wineglass.,A hula dancer relaxes after the show.,1
139344,1257692349132,"A crowd of people are in a city square, seemingly oblivious to a human sculpture in their midst.",A crowd of people are shopping in a market.,1
139795,5821457712212,The young man smiles as he is officially recorded at being buried at sea.,A man is playing taps at a funeral.,1
139965,2904377891110,Three Asian individuals sit at a desk drawing Asian characters using brushes and ink.,Three individuals are drawing anime characters,0
140032,3440423642412,Woman being served Ravioli in restaurant.,The woman has never had ravioli's.,1
140206,148255382211,Two African American males looking into the camera while their photo is taken.,Two caucasion men looking into a camera.,2
140812,2455649051012,a beautiful woman with angel wings juggles with her two mime-like partners on a sunny day.,A woman juggles chainsaws with her two partners on a sunny day.,1
140844,6090223025110,"A cowboy tries not to fall off of the bucking cow, while spectators, a man on a horse, and a rodeo helper observe.",man on bull,0
140955,3815669424010,A small car decorated with flames and other paint is driving amongst a crowd with a tub and flags on the roof.,There is a small car in a field.,0
141035,4563267532310,People hanging out on the railings bordering a street.,a young boy runs,0
141181,3232043672210,A man wearing a yellow sweatshirt carries a white cart on the sidewalk while another man carrying a backpack walks by.,a man pushes a cart down a sidewalk,0
141360,2809218945110,A man in an orange hard hat and orange jumpsuit is about to grab onto a large blue hose.,A man is grabbing for a blue house.,0
141496,2180356743212,"A boy watches his classmates play in a courtyard, looking from above.",A boy is not allowed to play with his friends in the courtyard.,1
141550,4519904608210,A man with glasses looks out the door of a subway train at the Wall Street stop.,The man is traveling in New York City.,0
141649,111413806110,Three people around a table playing a board game and drinking beer.,The beer is in bottles or cans.,0
141815,1254659312,Two workers in a mongolian bbq restaurant.,A man eats some barbecue.,1
142359,4579129242310,"Six women all wearing red, standing on stage.",the bvoy was dressed as a cowboy,0
143133,5024063793212,A man in a red shirt with a black beret with peppers printed on it is applying ketchup to something.,The man is eating french fries,1
143355,4924098332311,Two girls looking at an informational poster.,Two girls have a Justin Bieber poster.,2
143389,3956780803210,A man doing a headstand in front of orange and white barricades.,A man is doing a handstand,0
143558,5554232,The bell at the top of the tower appears to be surrounded by some sort of fence or wiring.,The brick tower sits in the middle of the town square.,1
144102,38137970212,Man wearing construction clothes sitting high up on a building.,The man eats his sandwich during his lunch break.,1
144228,7010540685010,A rugby player passes off the ball when approaching a defender.,A rugby player passes the ball to a teammate.,0
144566,4655435447110,A dachshund watches an old man in a hat as he paints a still life.,The dog watches his owner as he paints.,0
144579,3516935867310,A rider and horse jumping a fence outdoors.,A rider encourages his horse to jump a fence.,0
144672,4563111678112,"A lady in black, Victoria L. Leak, sitting on her desk with her glasses off.",The lady goes by Vikki with her friends.,1
144782,3651476768011,Two women standing in front of a fence looking at mountains.,The women are in Nebraska.,2
144799,16396183112,"Two men, one in a gray shirt and one in a black shirt and orange shorts wearing glasses are reading a piece of paper.",They both have shorts on.,1
145029,4689487867012,"Older man wearing a north face vest, sunglasses and hat with buttons looking over cards at outdoor stand.",The man is looking for a card to purchase.,0
145386,280840823120,Three young men playing a game of Monopoly in which two of them are physically arguing.,One of the men is not in the argument.,0
145658,4713532955152,A young man is crossing an urban street at the crosswalk.,The young man is riding a bike.,1
146046,2434440010011,A man is standing in front of a microphone in a room with individuals sitting on chairs in rows around the edges of the room.,Someone is performing a music piece.,2
146125,2351153998311,A photographer adjusting the settings on his camera.,A photographer adjusts the lights.,2
146309,3526580643110,"A man named Luke, wearing a light blue shirt and a name tag is photographed from overhead as he stands leaning against the bar.",A man is learning on the bar.,0
146321,4970381473210,Women in Afghanistan who must cover themselves.,Women in Afghanistan wear Burqas,0
146580,106300392042,A man in an orange hard hat and vest looks at an object in his hand while the man next to him stands on a ladder in order to reach the ceiling.,A man is wearing an orange vest.,1
146791,1454439103151,Two baseball players standing at the pitchers mound whispering to one another.,A player and his manager have a talk at the pitcher's mound.,2
146853,5558552,The bat looks worn.,The bat is sleeping,1
147266,156249400050,One man wearing camouflage pants and green t-shirt stands with one foot on a square while another man wearing the same type of clothing reaches out with a baseball glove on his left hand.,Two athletes prepare for the next moment of the game.,0
147348,4720656722210,Firefighters use the jaws of life on a red car.,Firefighters are trying to rescue people from a red car.,0
147887,4169721618041,"Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.",The men are going to a club,2
148004,3535879138050,Many people walking together on pavement near a brick building with other people looking on.,"People walk past a brick building, as other people view their march.",0
148741,3573436368311,A woman is carrying a child across a stone bridge.,They are crossing a draw bridge.,2
148937,4686256251210,Four people are sitting on a rail all with their backs facing forward.,Four people are all facing the same direction.,0
149034,4691728367111,A group of 5 people standing outside a stone-brick building in the daylight.,A large group of people are waiting for a train.,2
149500,7715537014410,Six track and field runners competing in the Olympics.,There are very few competitors in track and field this year.,0
149656,4433551085412,People shopping in Chinese market.,The people are looking for ducks.,1
149902,4343682191212,A woman sits in a wicker chair looking at an album.,A woman sits in a black chair.,1
149923,7642708928311,Three male workers in orange uniforms sitting with their carts in front of them.,The three workers are standing in front of their carts.,0
150185,516201581210,A band is outside playing cylindrical instruments.,A band is playing outside on round instruments.,0
150235,4588654711311,A couple embrace as they look at the Asian signs in the distance.,Two people look at signs a safe distance from each other.,2
150243,3106787167210,Dirty rugby players try to hold back the man with the ball.,The ball carrier is being held back by cheating rugby players.,0
150529,390902566310,A man wearing a red jacket over a black shirt smokes two cigarettes at once.,The man is in a cold environment.,0
150940,5962278982411,An older gentleman cleaning a bicycle rim.,A man cleans a tricycle for the annual tricycle races,2
150942,5962278982442,An older gentleman cleaning a bicycle rim.,An older gentlemen is cleaning the trash.,1
152050,2065349349310,Doctor treating an injured patient.,The patient required care beyond their knowledge .,0
152428,4808039029412,A group of people gathered at a railing.,The people are skateboarding.,1
152583,720208977312,Children play in fountains that spray water from the ground.,Many humans playing,1
153498,7520893644412,Surfing the calm waters of a river,people are rafting,1
153619,30859019012,A woman and his son trying to using a loom to weave a garment for export in India.,A woman is teaching her sister how to use the loom.,1
154090,4723793715312,A man dressed in orange speaks to a small outdoor crowd at a festival.,A clown performs for a crowd.,1
154395,2120383553012,The little girl in the green outfit is playing with a piece of orange material.,the little girl is playing with a basketball,1
154397,2120383553110,A little girl in a green outfit wringing out an orange rag.,A girl is wringing out water from a rag.,0
154457,72008635012,The man with the red eyes raises his finger to make a point while three friends look on.,A man is crying in front of three girls.,1
154684,4876064704111,"A person in a wheelchair in front of a picture of a woman, in black and white, with her mouth open.",the person in the wheelchair is at a musiem looking at art,2
155598,86343902111,There are various vegetables put out on rugs in front of African women.,African women are sitting near rugs they are selling at auction.,2
156331,5692076205312,A young male musician plays a guitar and sings on stage.,The muscian is famous,1
157928,3294336227210,A person in a long orange coat walks along a sets of stairs.,The person is well clothed.,0
158041,4791975111410,A man on a scooter and a red shirt is looking back.,A man is on a small motorcycle and looking behind him.,0
158526,543102698411,A young boy uses a water gun as a young girl watches,The boy is 20 years old.,2
158553,3019776218110,A young boy playing next to a sleeping dog on the floor.,The dog sleeping on the floor ignores the playing boy.,0
158868,1355935187251,The white poodle dog is coming out of a blue tent.,The white poodle built the tent.,2
158917,3207264553411,A boatful of rafters get wet.,Rafters getting out of a raft.,2
159255,192309867212,A woman mounts a ladder to paint the ceiling.,A woman is selling her house.,1
159558,8117746605412,Two players pause to enjoy the moment.,Two players are playing a video game.,1
159574,2224995194410,two people repel down into a hole.,A pair are using rope to descend.,0
159600,1925066432020,"A brown-haired woman wearing glasses, a black long-sleeved shirt and pin striped pants flipping through a book and smiling as a blond woman wearing a white sweatshirt and a white shoulder bag on her right shoulder watches smiling.",A woman with blonde hair is wearing a sweatshirt while smiling near a woman with brown hair.,0
159628,1925066432212,Two women in library the librarian assist the other women to help in her research.,The picture is taken on a college dorm.,1
160041,4801849846112,A man in slacks walks on a sidewalk in front of brightly-painted buildings.,A man with no shirt is walking near buildings.,1
160193,3347798761211,A person on a dirt bike soaring through the air sideways.,A person on a bicycle soars through the air.,2
160236,248482305052,A group of older individuals crowd around a table which has an individual in yellow behind it.,Someone is wearing purple.,1
160475,157613268111,A group of woman walking with purses on their shoulders.,A group of people are doing exercises.,2
160716,4442931243410,An empty street with stores with french names.,an empty street belonging to a french quarter.,0
160777,5311134561411,The spinning class is getting up to speed.,Humans on treadmills.,2
161241,3154693053211,A Miami basketball player dribbles the ball and looks serious.,The player does not enjoy the game.,2
161492,4478571009412,A woman is standing in Aberdeen.,The woman is waiting in line at a cafe.,1
161558,2162746678010,A man in a dark jacket with white gloves smokes a cigarette while working with a series of large copper wires.,The wires are thick.,0
161796,3952821132011,"a group of people, some with white helmets and diving gear, and some in life preservers, carrying a gurney with a person on it.",A person had to be rescued from a fire by a group in protective gear.,2
162602,407569668211,Three people are sitting at a counter using laptop computers.,People are studying for finals in the library.,2
163635,6999996105111,A asian man demonstrates sculpting clay using his hand and a machine.,The Asian man is an amaetur sculptor.,2
164179,5086096800412,paintball fight on the range,People are crying.,1
164503,2957671910210,Lady with hair in ponytail shakes hand with man in military uniform.,A military man shakes hands with a woman.,0
164517,2957671910432,A soldier shaking hands with a woman.,A politician is shaking hands with a soldier receiving a medal.,1
164678,2278766574410,People walk on a path outside.,People walk instead of drive.,0
164965,3360582670410,A man in swim shorts jumping into a pool.,A man in a simming suit is jumping into a pool,0
165026,473482566312,A man wearing a suit stretching something from a pot high in the air.,A man eating fondue.,1
165232,2401530530011,"a man wearing a dark blue button up shirt, cowboy hat, and chaps rides a bucking bronco in a rodeo.",The cowboy drinks a beer while he rides the bronco.,2
165333,7687786248410,A tennis player is jumping and reaching high to hit the ball.,A tennis player is using an overhand swing to hit a ball.,0
165629,7072091637111,Man pouring liquid from a pot to a bowl in front of a crowd.,The man is pouring cold liquid into a bowl,2
165672,5662260935210,Two men with black shirts and shorts decorated with flames practice boxing.,Two men throw punches at each other,0
165779,3364258732112,Several people are participating in an athletics class.,A group of people are practicing yoga indoors,1
165877,4067575996010,"People walking down the street in costumes, including one of a hospital gown that exposes the buttocks.",A person is half naked.,0
165995,4634549541212,A man with sunglasses on his head and ring on his right hand is drinking from a glass.,The man is wearing a t-shirt.,1
166210,86132021312,Passersby interact with New York's Naked Cowboy.,A group of people are listening to a guitar being played.,1
166501,3861754914311,A guy in black shirt is drawing on a wall,A guy is drawing flowers in art class.,2
166997,1399295078010,Two men wearing suits are chatting while one is holding a bottle of water.,The two men are wearing pants.,0
167451,4737084949112,"A woman in blue with a striped purple scarf on her head, stands in front of a woman with a brown headband on her forehead who is speaking with a man wearing light blue and wearing a purple turban.",The women are wearing black skirts.,1
167489,116664780050,A young child in a striped sweatshirt brushes the hair of a younger child.,The child with the brush is the eldest.,0
167916,1429723917051,a bald man with a tattooed head stands next to a man with a brown t-shirt in front of a transparent awning.,Two men are under an awning.,2
167942,1429723917240,Two men are standing: one has body modifications and the other is wearing a hat.,A man has some piercings.,0
168013,5553732,The yellow of the stoplight casts a glow on the metal of the fixture.,The amber of the middle circle lights up the background.,1
168038,5553111,The horse on the left has white markings.,There is a black horse.,2
168623,4241497330310,A man in a green jacket skies down a steep slope on fresh snow.,The man is being pulled by gravity.,0
169016,1944949081310,A young man lifting the lid to a dumpster.,The man is next to a bad smell.,0
169300,2731813962110,A group of five children sit on wooden stairs with foliage surrounding them.,The kids sit on chairs.,0
170178,492587970010,Two men shaving their faces while a woman in an orange shirt watches.,The men are shaving their beards.,0
170305,1679732375411,A couple is sitting on a bench with a scenic view.,The couple are reading books while sitting on the bench,2
170755,2701635619211,A kid with braces and a blue hat shows the bottom of his skateboard.,The kid has a picture of a skateboard.,2
171133,3435911654010,A large cruise ship passes by a beach where sunbathers recline under yellow umbrellas.,There is a cruise shop at the beach where the sunbathers are.,0
171584,4836051921211,Three girls and a guy looking through a window at a store.,A group of people in the store buying products.,2
171975,2230503574241,A man in a tuxedo shirt and black sport coat tries on a rubber monster mask.,The man bought the rubber monster mask that he tried on earlier.,2
171999,1212658333010,A young child is doing a handstand out on the street.,A child is standing on his head in the street,0
172399,1503230955112,a sparsely-populated arcade with many brightly lit games and a few people sprinkled around.,A customer is aiming a gun in a shooting game with targets.,1
172452,2898710898212,a group of tourists are walking down a paved trail.,The tourists are walking through a forest trail.,1
172742,3515665835010,a motocross bike is jumping through the air between two lines of red tape.,The bike has no tires touching the ground.,0
172851,3376222719012,A woman wearing a red shirt and sunglasses speaks to a man in a turquoise shirt and sunglasses while standing behind a bearded man wearing a burgundy shirt and khaki pants.,A woman wearing blue sunglasses discusses the origins of mankind with a man.,1
173259,1562392511031,Two men lift a brown dog up so it can grab a large blue rope hanging down a black wall.,Two men are playing fetch with a dog.,2
173314,3929821625210,"During the day, workers harvest pineapples and set them on a conveyor belt.",People gather fruit for marketing.,0
173367,17744613150,"A boy improvises bowling, using a basketball released toward aerosol cans set up as bowling pins.",A boy creates his own bowling alley.,0
173457,3186265813210,Two people are shedding down a ski slope with a mountains in the background,People are sledding.,0
173512,36030175112,Construction workers tend to the floor of what appears to be a mass transit stop.,workers tend to alien invasion,1
173709,4851940522052,"Blond caucasian male in black t-shirt and cargo shorts, holding a professional digital camera, taking pictures.",The man is using the camera to film a movie,1
173809,275166661312,People stop to spectate the street artist.,People stop to admire the street artist.,1
173849,3553225222011,A young child dressed in a graduation gown is throwing a graduation cap in the air.,A child wears a graduation cap.,2
173947,55512021,The sky is blue,It is night.,2
174071,4863999220112,A woman looks at a store window display with mannequins and an image of a giant dog who looks like he is licking the window display.,The mannequins have no heads.,1
174489,4580085971110,Four females stand on the tip of their toes while practicing ballet in front of a black backdrop.,Four women watch a ballet practice,0
174654,119082045351,A man and woman wearing sunglasses are window shopping.,A group of people are in a store.,2
174719,5829835806111,Several little girls dressed up in costume to entertain their friends and families.,The girls are dressed in tutus performing ballet for a show.,2
176668,106356264350,A woman working at a newsstand.,The woman sells magazines and newspapers to customers.,0
176947,4982173955110,"Two men in hats, one pointing, are at the beach.",Two men are on the bench.,0
177171,6674237545110,"a man plays ping-pong while a boy watches, meanwhile girls play in the background.",Several adults watch children play.,0
177601,3354070828310,A family of poor black village people gather around a fire.,The fire is hot.,0
177700,330325191011,One person stands and another sits on the summit of a mountain.,There is a family out camping.,2
177844,1377428277250,A one man band with a red umbrella stops in front of a woman with a child in a stroller.,The woman is pushing the stroller.,0
178351,4102545355312,Two workers taking a nap at a construction site dressed in their work attire.,Two workers are knocked unconscious from the falling debris.,1
178626,421706022110,A man in black stands between two huge soft toys at a fairground.,A man in black is at the fairgound standing by two stuffed animals.,0
179401,137431253012,"A girl is holding a green sign that says, ""invisible children no child should be a shoulder.""",The girl is sitting on the sidewalk.,1
179921,7304230836031,A person with their hair in a ponytail washing dishes in front of the window with the blinds closed.,A person with short hair washes dishes.,2
180041,1680674943040,"Two little girls are playing in their house, one is on the floor grinning evilly wearing pink pajamas and the younger one is standing over her wearing a hairnet and mask and purple pajamas.",A little girl in her pajamas is crying scared lying on ther floor while her younger sister dressed in a mask stands over her.,0
180053,1680674943020,"Two little girls are playing in their house, one is on the floor grinning evilly wearing pink pajamas and the younger one is standing over her wearing a hairnet and mask and purple pajamas.",Both girls are wearing pajamas.,0
181060,1021332107220,"A middle-aged man with a white beard and glasses holds up a small, wooden handmade cabinet.",A man holds up a carpenter made cabinet.,0
181723,1554086730020,"Two people are holding a large upside-down earth globe, about 4' in diameter, and a child appears to be jumping over Antarctica.",The people and child have worked together to make a plan.,0
182465,3026459445010,The woman in the crowd with blond braids and sunglasses made an obscene gesture with her finger.,A woman gave someone the middle finger.,0
183202,1466307489111,Three men in orange vests are pulling a jeep out of a ravine while another man sits inside.,Four men are pulling a jeep out of a ravine.,2
183614,4782294624311,People are acting like a zombies.,People in zombie costumes chatting around a punch bowl.,2
184423,3530687486211,A woman is blowing the seeds from a dandelion.,The woman is holding her breath.,2
184504,1733595275110,Traffic cop directing traffic in front of a car with ohio plates on it.,Whoever is in the car is a resident of Ohio.,0
184610,2954965644020,"A man with an afro and wearing a blue t-shirt is playing an ""axe throw"" game that requires him to throw small axes at targets that resemble steer heads.",The man has curly hair.,0
184718,3534172926212,Several children play on a ship themed playground in a city park.,Two boys peer out from the crow's nest.,1
184805,719231347112,A teenager dressed in a hoodie trying to fix his multicolored umbrella.,A young girl gets rained on as she tries to fix her umbrella.,1
185226,3223606402411,A skateboarder is doing a stunt.,The racer is doing a stunt.,2
186214,2396100671011,A young boy sits on his bike wearing a dragon costume.,The boy is onhis way to church.,2
186217,274917606311,Man taking a break under a umbrella leaning against truck.,A man rests under a truck.,2
186464,4612831165212,People throw confetti at newlyweds as they come out of the church.,a group of people throwing rice at a newly married couple,1
186544,4075175810212,Runners race by while a crowd of onlookers watch.,The crowd is apathetic.,1
187369,2991205926210,A girl trick or treats with a black and red dress with black and white sleeves holding a scythe.,The child is celebrating Halloween.,0
187769,3302471503211,A kid in a blue jacket and striped shirt rides the bus.,A boy arrives at the bus stop too late.,2
188320,4725687806012,Shoppers walking down an isle of a grocery store.,Tom Hanks is on the isle with a soccer ball.,1
188410,3188044631011,A man and woman with their hands on their chins are standing next to a Christmas tree.,The Christmas tree is yellow.,2
