,guid,premise,hypothesis,label
113673,3135980417212,Two men sitting and talking on a couch.,Two men are talking about marriage.,1
113700,1489286545211,A man and a dog sit on a bench near a body of water.,A man throws a stick to his dog.,2
113723,4696109474111,A crowd of people on a street below a stained glass sign.,A group of people making stained glass.,2
114080,5995817000010,"A girl wearing a baseball cap, white t-shirt and blue shorts is standing in a rock-bottomed, forest-lined mountain stream.",Someone is standing outside.,0
114540,7341402886110,A large group of teenagers standing around some are wearing uniform other are dress in their regular clothes.,A group of teenagers is waiting for something.,0
114916,5519354264310,Two young children sleep peacefully in a stroller.,The children are sitting down.,0
115048,5250458311112,A painter sits on a swing to help him paint the walls of a building.,A painter sits on a swing to help him paint.,1
115152,4633043171210,A man in a long coat and dress pants looks up at a sign on a bus as it passes by,A well dressed man is waiting for his bus ride.,0
115181,4849249432111,A man wearing latex gloves with a tool on his hand is operating on something.,A man is welding.,2
115603,615025092010,A woman in a black shirt using hand gestures while she talks and a woman sitting in the chair beside her with her hand on her head listening to the woman talking.,The women are holding a conversation.,0
115614,1550772959411,A person with a brush looking at a large rock.,The person is getting ready to move the rock.,2
115855,6268271168311,An elderly woman is using a spinning wheel to create fabric.,An old woman is crocheting while watching soap operas on tv,2
115872,1274268203141,A large group of people waiting at a train station.,Many people gather at a train station to socialize.,2
116493,5258526958110,Three children sit on a couch while the child in the middle covers the eyes of the children on either side of him.,Humans sitting,0
116657,231178641311,A man is jumping in front of a group of people.,A woman in neon green hails a cab alone.,2
118482,1397923690250,A skier carefully walks down a steep snow slope.,A skier is traversing a steep cliff.,0
118489,1397923690222,A skier carefully walks down a steep snow slope.,A slier walks down a slope that is dangerous.,1
118694,365759754410,A black dog retrieves in the snow.,A black dog bounds through the snow after a stick.,0
118879,459804826012,Young child with an orange buzz light year shirt on with play medical equipment checks on his patients foot.,The young child is checking the foot of an imaginary friend.,1
118937,2244594614111,A person wearing a pink hat and pink swimwear bottoms is face-down on a smooth brown beach.,A person not wearing a pink hat and pink swimwear,2
119355,1031973097051,A toddler in a blue shirt with red shorts and hat looks out from behind a fenced in area of a brick patio.,toddler trying to cross the fence,2
119667,4620203846310,An Asian woman with a bicycle taking photographs outside.,An Asian woman is practicing her photography.,0
119951,416840980411,A young girl is swinging with her arms outstretched.,A girl has her hands in her lap.,2
120041,3315323307210,A tan dog is walking in the snow near snow covered trees.,A canine is walking outside next to some trees.,0
120469,2399674240310,Two young girls with glasses laughing together.,Two young girls are laughing together.,0
120539,4946431326212,A man in a flat cap leans against a colorful building.,A man is staring at the building,1
121085,3305767464021,A drummer is sitting behind a drum kit near to someone playing a guitar.,There are two people who are afraid of instruments.,2
121316,689776124112,A black dog is happily running through the grass.,A dog is happily running away from their owner.,1
121565,3302471503110,A young boy with black framed glasses and a blue coat stands on the bus.,A young boy with glasses and a coat is on the bus.,0
121600,174217492042,"A man with a blue and yellow bowler hat on is speaking into a headset microphone, while holding a rope.",A man is teaching the crowd how to properly tie a knot.,1
121606,174217492040,"A man with a blue and yellow bowler hat on is speaking into a headset microphone, while holding a rope.",A man is using a hands free microphone.,0
121607,174217492032,"A man with a blue and yellow bowler hat on is speaking into a headset microphone, while holding a rope.",Someone in a hat is holding something,1
121949,1310093059211,A young woman wearing a bikini jumping into a pool,A young woman wearing a bikini is sitting.,2
122275,2525270674312,A brown and white dog with a Frisbee in his mouth.,A dog has a red frisbee.,1
122794,2659046789010,A boy with whipped cream on his face after smooshing his face into a pie.,A boy has a messy face.,0
122891,5690859699410,A man and some carts are on a motorized floor.,A guy with a cart on an escalator.,0
122956,4274269186312,Eleven spectators are watching three race horses on a dirt track.,The horses are in a race.,1
123400,5088801071030,"3 men in a band surround by equipment with all 3 holding guitars and the man in front looking down with a shoulder strap, brown pants and a white shirt.",3 men are musicians.,0
123941,219123214311,A girl sleeps on a couch while cats sleep near her on the floor.,A girl is sleeping on the floor.,2
124253,1077931201132,A man in a wetsuit is throwing a toddler up in the air and is ready to catch him.,A man and child are playing,1
124322,3278267794312,Three kids are climbing a large tree in the city.,The kids are playing hide and seek.,1
124684,3443703471411,A dog leaps over a fence.,A dog,2
124748,2042894614210,Man carrying a dragon mask in the middle of a crowd of people.,There is a man carrying a dragon mask.,0
124908,2456907314011,A man standing on a boat is pulling another boat close by with a bamboo stick.,A man is sitting in the shade after being sunburned.,2
125506,6897760270110,A man helps a little boy climb to the top of a pole on a jungle gym.,There are people by the jungle gym.,0
126154,4760372043412,A man playing a guitar in front of a building.,The man is homeless.,1
126281,492862113120,"A man in a superhero costume, complete with mask and cape, posing in a public venue with pedestrians around.",A man has a superhero costume.,0
127236,3362871440210,A black dog runs through the water carrying a stick.,an animal carries an object,0
127294,7053160293212,A man in a silver helmet enthusiastically participates in a bike race.,The man is in first place.,1
127763,3394750987110,A man is skateboarding down a railing on some stairs.,A man is doing a trick on his skateboard.,0
127915,4838453136262,A band is performing on stage.,a group of people playing music,1
128164,3777739107211,"Three people in a valley pool, with large snowy mountains in the background.",They are plotting out how to climb the mountain.,2
128330,6283123175210,A girl spikes during a high school volleyball competition.,The girl has scored a point.,0
128686,571865477410,A man rides a bull in a rodeo.,There's a bullrider in the rodeo.,0
128912,4813959713210,A black lady in a red dress and green earrings is looking at her cellphone.,A black lady is busy on her cellphone.,0
129613,2524779834312,Group of people reading books on sunny day in park.,There is a group of 5 people.,1
129789,4897478936212,A young man covers up graffiti with alternating squares of paint.,A young person is painting something.,1
130130,4771216868410,A group of people walking through a cite.,A group of people walking.,0
130181,3369252082110,A man dressed in red is skiing in the snow near a tree.,A man is on a hill in the forest.,0
130334,264928854212,A man standing in front of Dale Jr. posters with red light,The man is standing outside.,1
130394,161948711150,Two people performing in front of a crowd on a set of steps while wearing foil suits.,Two people wearing foil suits performing a show for a crowd as they cheer.,0
130414,161948711312,A man in the crowd records two people covered in aluminum foil.,The man is holding a camera.,1
130528,509030798311,A man in an office working on the computer.,A man is at home in front of the tv,2
130658,109380144112,A man wearing an Illinois t-shirt is looking at a camera while a girl is aiming her foot at his face and another man is making an odd face in the background.,The girl is wearing a Florida t-shirt.,1
131395,3186694070412,Singer getting ready to record a song.,A singer is making a record.,1
131493,2652155912012,A large explosion occured near a red car at a gas station.,A car crashed into a oil tanker filling up at the nearby gas station.,1
131551,515335111210,A man and a dog are in a canoe on the water.,A person and an animal are in a canoe.,0
131555,3888575744110,A man standing on the street by a weird looking green mask.,a woman in the street,0
131651,3374276005110,A man in a blue hooded sweatshirt and jeans jogging downhill by a street.,A man is jogging outdoors.,0
132179,4264701235010,"Many people, including a boy wearing a striped brown shirt and a man in capri pants and flip-flops, walk past a hotel with green brick walls.",A group walks to their hotel rooms.,0
132184,4264701235131,"Different people are walking on a sidewalk, in both directions, in front of an orange canopy.",People are sitting on a couch watching tv.,2
132314,2812568040042,A bald man holds a fish in front of a lake while two blond young children stand near him while holding fishing poles.,The man tries to use rogaine but to no avail.,1
132953,3880471209132,A man sitting at a small outdoor table is conversing on his cellphone while working on his laptop.,A man is hard at work on a last minute project.,1
133360,143688283110,A man with a white shirt and helmet is climbing a mountain.,A man wearing a helmet is climbing Mt. Hood.,0
133415,2202443907022,"A woman on a shoreline wearing pale jeans and multicolored jacket, is squinting through a telescope.",A scientist researches the skies,1
133778,3476101523210,Soccer players all gathered on a field for a game.,The soccer players are about to start playing.,0
133799,2987328689412,A boy skips a rock in a creek.,The boy is playing near the water.,1
133960,1145781754430,A group of friends talk around a table.,Friends having a conversation at the table.,0
133961,1145781754412,A group of friends talk around a table.,Some workers discussing the upcoming event.,1
134275,4759639566140,It seems to be an asian subway station with few people and signs in a foreign writing on the wall.,Signs in foreign languages are hard to understand.,0
134824,4814933116312,a girl on a swimsuit stretching her leg next to the beach,The girl is about to go swimming.,1
135015,2983889345240,The blue team member is behind the red team member and there are fans blurred in the background.,The people are playing a sport,0
135223,3258993719412,Woman sitting on the couch sews.,A woman is sewing some pants while sitting on a couch.,1
135270,2623939135011,"A woman looking up towards a wide ring, she is holding over her head, a drink in her other hand.",The woman is watching a ring and drinking a beer.,2
136248,1763754548140,A painter is standing on smaller silver ladder and there is another silver ladder close by.,A painter is standing by two small silver ladder in front of a building,0
136422,4556986735211,Two performers with mime makeup stand before a microphone.,The two performers were talking too much on stage.,2
136637,3143155555411,Two children sitting on the floor.,Two children sitting on the floor outside.,2
136745,3174156702110,Two boys playing and splashing around in muddy water.,Boys are swimming is muddy water.,0
136903,3425573919410,A group of people watching a chess game.,people playing chess,0
136921,4612135887310,Children in jackets hopping across water on rocks.,The  jumped  across the  rocks.,0
137833,3649802021310,The leashed dog is looking over the stone wall.,Curious dog checking out someone's yard.,0
139406,4678920190011,"A petite female, wearing a blue blouse and white skirt, carrying a tan purse, walking through a busy downtown shopping district.",She jumps on a trampoline,2
139959,3322389758110,The black dog is running through a swampy area with pieces of wood its mouth.,The black dog is running.,0
140183,148255382130,A dark-skinned man in a straw hat playing guitar and a man in sunglasses listening and smiling.,The man is enjoying the music of the guitar.,0
140957,7327356514211,An oriental baby staring into the camera being held by her mother.,A baby is controlling the camera with her mind.,2
141415,109202756010,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain.,A woman rides a brown horse.,0
141637,111413806132,Three people around a table playing a board game and drinking beer.,Three people are drunk.,1
141689,4966813714110,Two people tend their vegetable stand on the sidewalk in front of an open doorway.,Two people are tending to their vegetable stand on the sidewalk in front of the building.,0
142074,2084103826211,The black and white muzzled dog is leaping above the grass.,The dog is running after it's owner.,2
142079,2084103826011,A black and white dog with a mask on its face is running in a field.,There is someone chasing the dog.,2
143077,534235511212,A child smiles while eating some food.,The child is excited to have received this chocolate bar.,1
143170,2883099128312,A man with no shirt is playing tennis.,The weather outside is hot.,1
143753,2442648548011,A person wearing dungarees at the top of a wooden staircase viewed from below.,Someone is sitting at the top of the staircase.,2
144063,519990397410,A man wearing a hat is doing some work.,A labour was working.,0
144107,667626411,A girl is stretched out in shallow water,A little girl is swimming in her pond.,2
144226,4633221176412,A baby laying on it's back crying.,a baby crying on its back.,1
144266,3437702351311,Two men posing in front of a case of cigars.,Two men are posing in front of a case of Cuban cigars,2
144368,4449042,People stroll outdoors at the airport.,They are going to catch a plane,1
144642,2340919359012,a man wearing a black and white shirt jumping on a dog's back,man chasing his lost dog,1
144731,1450988692042,An elderly man reads a newspaper next to some garbage cans and a wall covered in graffiti.,A man reads the newspaper under a bridge by some garbage cans.,1
144873,2911928620211,The person on the motorcycle is holding up his arm.,The dog on the motorcycle is holding up its leg.,2
145049,4120624922312,"A guy with no shirt and no shoes, who is painting the floor.",A man is working.,1
145237,160541986210,A woman wearing antiquated clothing including many pearls.,A woman wearing clothes.,0
145335,4618572855410,Two people waiting in a station.,Some people are sitting on a bench waiting for the train.,0
145440,356244046011,A child in a green and yellow martial arts outfit kicks a training pad.,The boy is at home sleeping.\,2
145552,3096201601211,A young child in a green jacket rakes leaves.,A young child is raking leaves after school.,2
145860,1283466021,"There is a man wearing construction gear, standing next to a bulldozer that is picking up rubble and debris.",He is wearing a tuxedo.,2
146110,280608840212,Four males in a string quartet perform on an indoor stage.,Four violinists play on a stage inside the building.,1
146972,5558951,A red gate allows access to the yard.,Anyone can access the yard.,2
147221,156249400432,A couple of army men playing baseball.,Two marines are playing baseball outside.,1
147268,156249400030,One man wearing camouflage pants and green t-shirt stands with one foot on a square while another man wearing the same type of clothing reaches out with a baseball glove on his left hand.,two men are playing baseball,0
147465,4456044325010,Two middle eastern looking men are waking down the sidewalk together on a busy day in the city.,two men are talking to each other,0
147646,214501174012,A dog jumps up to catch a tennis ball in a grassy field.,A dog is fetching tennis balls in a park,1
147752,6939157103041,"Three ladies near a table scattered with books, busy writing notes from their reference books.",Some women are having lunch.,2
147997,3535879138020,Many people walking together on pavement near a brick building with other people looking on.,A group of people walk together near a building.,0
148360,4170936558012,A toddler boy wearing overalls plays with flour with a bottle of Crisco at his feet in a kitchen.,The boy is only 3 years old.,1
149028,4691728367312,A man is walking by and looking as 4 people interact.,A man is strolling by staring at 4 humans interacting together.,1
150253,3072114570010,"A boy on a bicycle rides with his little brother in a child's seat, which is tipping.",Two boys ride a bike.,0
150299,524862138112,A boy with a red hat noticeably shocked by the spinning of a playground toy.,Boy with a red hat,1
150430,861795382011,a boy in a blue t-shirt is taking an orange bicycle over a jump in the street.,A boy in a blue t-shirt is doing tricks with his skateboard.,2
150625,2490768374010,The little girl is wearing a white T-shirt with a peace sign and a sea foam green tutu.,The little girl is wearing a whit T-shirt.,0
150900,2288099178211,Two boys race on ice skates while others watch.,Two boys are rollerblading on ice.,2
150942,5962278982442,An older gentleman cleaning a bicycle rim.,An older gentlemen is cleaning the trash.,1
151364,136693284242,A little boy is running during a soccer game.,A boy is playing soccer.,1
151708,3989319865011,A man in a cutoff V-neck with a shoulder tattoo plays an accordion.,A man in a cutoff V-neck with a shoulder tattoo plays an accordion.,2
151719,180150786112,A smaller sized bulldozer downtown in the street with two men standing in front of it.,A small bulldozer about to bulldoze something.,1
151730,180150786051,"Men stand by the road, where construction is being done on the corner in a small suburban area.",Construction workers hard at work,2
152067,3278777548212,Four people walk on a bridge over a body of water.,four people are camping,1
152189,7380101140012,A baseball player in a white uniform takes a swing at a baseball while a catcher in a black and gold uniform crouches behind him.,"The hitter has just hit a homerun in this picture, and is watching the ball fly away.",1
152255,4066162701210,Woman in sunglasses with a man leaning on her bare shoulder.,A couple posing for a picture outside.,0
152425,3436074878210,A dog trying to bite a man who is training him,Dog bites trainer,0
152683,3073535022421,a surfer rides the wave.,Swimmer rides the wave.,2
152880,1080230428432,Men playing volleyball in the sand.,Men are playing volleyball.,1
152912,7398097618110,A professional surfer brings along his dog to ride with him.,A man is about to surf with his dog,0
153115,3697359692210,A boy is sitting in a car seat in the backseat of a car.,A boy likes car,0
153128,3736366270112,"A male of African descent wearing a mostly red, beaded headdress.",A male of African descent has the headdress over his head,0
153573,2460823604452,A boy chasing a baseball.,The boy is playing a game.,1
153660,4721024443411,A man walking down a pathway ending at a lake.,A man is walking to a cabin.,2
154277,1445754124311,A black and white dog is walking up a bent tree.,All of the dogs are in a cage.,2
154409,6233621366111,Man in a red shirt and green shorts is surfing a half pipe.,The man is a surfer.,2
154454,3919655575312,A man is standing on a soccer field.,This man surveys the pitch at Arsenal.,1
154965,3110818388412,Person receiving a manicure.,A person is sitting in front of a manicure table.,1
155630,638944671230,A tennis player on a tennis court bent over and running.,Someone is playing a game of tennis,0
155710,3229946208010,Several men running down a grass field wearing numbers on the front of their shirts.,The men are running quickly.,0
155977,2125454445010,A small black and white dog on a leash wearing a shirt carrying a large stick.,There are two dogs standing next to each-other.,0
156466,6971868744211,Bicyclist converge at starting line in preparation for start of race.,Bikes in a race.,2
156786,4619879173012,"A small, Asian girl wearing a white outfit running down the street while there is a woman wearing a pink baseball hat behind her in the distance.",two females are playing tag in the street.,1
156815,824123145012,Two elderly women are walking past a younger woman on a public path.,The women are friends with each other and wave.,2
157323,4774444362411,Taking a nap in the park with friends.,People in a park sleeping on benches.,2
157749,2204677106410,A man in a hat is pretending to choke a girl.,A man pretends to choke a girl.,0
158600,1193746118330,A man jumps off a bridge while family watches in excitement.,A man jumps from a bridge as his family watches.,0
158893,3207264553321,Rafters in a blue raft battle the river-rapids,rafters in a red raft glide in calm water in a river,2
159450,179778822131,A woman in a yellow shirt and red shorts crosses her arms as she looks into a mirror with a little girl in a yellow Disney Princess shirt.,A woman in a yellow shirt and red shorts preparing to kidnap a young girl.,2
159561,4660946919022,A group of four men and to women are at a meeting and paying close attention to someone or something.,A group of four men and two women are happily at a meeting.,1
159685,2869009633410,four girls play volleyball.,Four girls are at volleyball practice.,0
160045,140468532311,A woman and three children walk with blue shopping bags.,A woman is out with her friends at the mall.,2
160163,4545180999310,The lady is wearing some kind of shoe is walking.,A lady is walking,0
160187,4717523965012,The woman in purple sweatshirt speaks while her friend in green sweatshirt listens.,The woman in purple is talking to her friend in green.,1
160195,549998716112,Five women wearing uniforms and carrying guns are spending time together while a man in a black robe talks on a cellphone in the background.,The women are Israeli soldiers.,1
160213,7567712136411,A silhouette of a man and woman stand in front of a wall of fire.,A couple tries to stop a fire,2
160280,3290465391210,A man and a skateboard on top of a barrel.,A barrel with a skateboarder is standing in the yard.,0
160484,3718305988010,A young man skateboards around the empty outdoor sports arena.,A skatboarder skates all alone.,0
160819,3162105826112,Two children playing in a kitchen with fly swatters.,Some kids are swatting flies.,1
161106,44410311,The beast may ruin the objects.,This beast is delicate.,2
161162,2577972703012,The girl in a pink top is standing next to a red tricycle looking like she is about to cry.,Someone has tears in their eyes.,0
161250,4450722137011,A girl wearing a navy blue sweatshirt is feeding a brown and white goat.,A women is feeding a dog.,2
161394,4898695163010,"Two men, one wearing a straw cone hat, blue shirt, talking with a guy in a tan sunhat, red plaid shirt, both with baskets in front of them, sitting on the side of a dirt road.",two guys dressed with hats sit on the side of a road,0
161396,4898695163021,"Two men, one wearing a straw cone hat, blue shirt, talking with a guy in a tan sunhat, red plaid shirt, both with baskets in front of them, sitting on the side of a dirt road.",Two men have a picnic on the side of a dirt road.,2
161427,3562282690011,A black and white dog running on the beach while a man stands behind it.,The dog is trying to run away from it's owner.,2
161794,3952821132010,"a group of people, some with white helmets and diving gear, and some in life preservers, carrying a gurney with a person on it.",A rescue mission is being carried out by several people.,0
161930,1434607942412,A child rides on a man's shoulders.,A child enjoying on a mans shoulders.,1
161964,9426826051,A white woman wearing a white shirt sitting and looking at her plate of food.,the woman was almost finished with her food,2
162053,964197865210,A child with his mouth on a red plastic toy.,A child is holding a red toy in his mouth.,0
162305,309059803111,Many people seem to be selling and buying fish in a fish market.,There's a lot of supply and demand in a market.,2
162378,358771859311,Five children watch a woman in a tank top with a backpack text on her phone.,No women text anyone.,2
162555,137306998212,A young girl sits on a rock overlooking a large field.,Young girl is sitting in a field near rock.,1
163096,472925731112,A person wearing black clothing walks up a narrow flight of stairs between two bright red buildings.,The man is walking upstairs.,1
163118,3582920844010,A man wading in a lake dips his long hair into the water and quickly throws his head back making a brief rainbow of water overhear.,A man is swimming in a lake.,2
163240,3613264553012,"White dog on mountainside turns to face something offstage, sky in background.",Dogs on a mountainside all looking to the left.,1
163753,2709695869310,A man and woman and a small boy are playing in an outdoor water feature.,a family plays with an outdoor water toy,0
163795,4552756737231,A man holding a sign and a man playing a guitar are speaking in front of a crowd.,Two men throw insults at passerbys.,2
163960,4603494357210,A brown-haired girl is shading herself with an umbrella.,A girl has an umbrella,0
164241,6240611112312,Respol sponsored motorcycle driver going into a turn.,THE MOTORCYCLE DRIVER IS A MAN,1
164575,1394599090210,A man is pulling a little boy out of the water.,A man pulls a boy out of water.,0
165156,4071416825410,People running on a street.,People are running down the road,0
165509,4444511,Two elderly women examine a cake on a table.,There are two old women sitting at the table.,2
165715,4826604964211,People walking and congregating on a public street.,Cars hit dozens of people who are jaywalking on a busy street.,2
165916,4061778099010,"Two hockey players, one in white and black, the other in black and yellow, about to start a game.",Two people playing a outdoor sport.,1
166718,3578914491112,"Two dogs fight over a stick on a grassy field, a lake in the background.",Two dogs fight on a lake beach.,1
167059,4718415992411,Construction workers stand on a structure talking.,the boys were angry,2
167275,1464813188132,A girl wearing a blue shirt is sitting on a couch and drinking soda next to a girl with blond-hair.,Two girls in matching outfits sit.,1
167486,116664780040,A young child in a striped sweatshirt brushes the hair of a younger child.,A child is helping to groom another child.,0
167897,1429723917141,A bald man with tattoos on his head a face stands with a man in tan with backs turned to the camera.,The men are smiling.,2
168013,5553732,The yellow of the stoplight casts a glow on the metal of the fixture.,The amber of the middle circle lights up the background.,1
168038,5553111,The horse on the left has white markings.,There is a black horse.,2
168070,5553312,A man in a red sleeveless shirt rides a horse.,The man is outside.,1
168163,149388615011,"A lady with a bandanna, a man with a red hat and man with glasses and a cane sit on a bench while others stand waiting for a train.",A group of people are standing in an aiport.,2
168735,6556864817112,A little girl brown hair smiles in the swimming pool.,"A child smiles while in the water, outside.",1
168884,221377138411,A lot of people at a festival.,Some people can be seen at a festivity.,2
169062,2339516180450,A man walks a group of Dalmatians on the beach.,The man is walking with his Dalmatians on the beach.,0
169507,484280924110,An Asian man is removing food from a wok into a carry away container.,The man is working in a restuarant,0
169833,3101442804210,Men and women listen to a speaker in an auditorium.,couple listening to speaker,0
170053,181702621111,Sisters waiting and contemplating the next move as they wait a turn.,The sisters play their turn.,2
170420,720845413150,Two people in red shirts are sitting in a lifeguard chair on a beach with an American flag flying behind them.,There are humans by a body of water.,0
170447,2866018225312,A man in a dark shirt and glasses holds a microphone.,A man is getting ready to give a speech.,1
170648,2581058635010,A man in a white shirt looks up as if talking to someone near the feet of a woman outside a building with unique architecture.,A man talks with his coworker outside a courthouse,0
170721,3687062281312,Two older people sit at an outdoor cafe table.,They are together,1
171001,3512791890311,A woman and a young girl are happily sitting together.,The two women appear to be happily sitting together.,2
171039,7052167961311,A catcher is trying to tag a runner sliding into home plate.,The catcher is catching a ball.,2
171371,4527012288110,Four musicians playing music in a group on the sidewalk.,The four musicians have an audience.,0
171777,313238061211,A group of older swimmers with goggles and red and blue dive caps on.,The Olympic dive team prepares to practice.,2
172244,215529821250,A woman in a casino stands at an ATM to withdraw money.,A woman stands at an ATM in front of a casino to withdraw money,0
172676,5922967014011,Three young boys on a beach in swimsuits- two standing facing the water and one sitting on a rock- are in a rocky area with yellow wildflowers in the foreground while in the background many people recreate on a sandy shore.,Three boys play nintendo.,2
173168,9556226140,A woman with a gray shirt and dirty white apron works with wood.,A lady in dirty apron and gray shirt is cleaning up the yard,0
173973,55512241,The beard have brown fur.,The beard on this lady was particularly pink.,2
173974,55512232,The beard have brown fur.,the fox and bear have brown fur,1
174765,171486070211,A man in a gray shirt is drilling into a silver can.,A man drilling into a can.,2
175055,4678320536312,A parking attendant poses near the lot where she works.,A parking attendant poses for a tourist.,1
175112,139818748221,A man is oblivious to the crowds behind him at the Pennsylvania train station.,He is traveling somewhere.,2
175376,6552971469310,"Several people holding books, looking forward singing.",sever people are at a book signing,0
175897,3171066023211,A person skis through a forest of tall trees.,A person water skis across the lake.,2
176567,4554364450312,Overweight man in sweatshirt on his laptop outside.,Obese man is sitting by the pool.,1
176798,4794461173412,A woman and young girl are on a sidewalk.,A mother and daughter are on the sidewalk.,1
177165,3697675767112,A bicycle rider flies over a hill while a competitor is not far behind.,A bike rider airborne over a hill with a competitor behind him.,1
177264,8155650726110,Man in green shirt pulling two pumpkin pies from the oven.,a man is wearing green,0
177358,4916206780411,A large crowd standing in front of a busy building.,A single person is fishing by the pond.,2
177777,4852920753010,A man with a red hat looking at something in a glass counter and starfish on top in a metal container.,a guy in a hat looking through the glass counter,0
177853,1377428277330,"A man, a woman with a child in a stroller on a crowded street.",The husband and wife take their child for a stroll down a crowded street,0
178191,6447635819310,A man with a yellow-green jersey kicking a soccer ball.,The man is playing by himself.,0
178366,1351594833040,A man in a yellow rain jacket is playing a musical instrument amidst black and white birds.,A guy wearing a rain jacket is playing a song with black and white birds around him.,0
178495,5403972062311,young children playing in a green field of grass.,Young children are playing Duck Duck Goose in a field of grass.,2
178695,3255482333310,A skier skiing downhill in a cloud of snow.,A skier is practicing on a slope run.,0
178815,3039133846111,White man in white shirt jumping over rail with women behind him.,The women are running from the man.,2
178915,3359865417212,Four people dancing on a stage wearing a red scarf around their waists.,The people are performing for an audience.,1
179121,76097290011,"Multiple people are walking by a human statue, who is painted in varying shades of gold.",Many people are doing cartwheels.,2
179180,429046716011,A man in a tank top holds a stick in a crackling fire at night.,The guy started a fire.,2
179241,3458396026111,Many people are on a crowded brick path walking downhill towards a distant smoking mountain.,The people are enjoying a relaxing day on the beach.,2
179432,137431253312,There is an Asian girl holding a green sign protesting.,Asian girl with green sign standing and protesting,1
179727,1572532018212,Three boys are running on the beach playing a game.,Three boys playing a sport on a the beach,1
179809,104763189231,An African American child is supported by his three peers while riding his bicycle.,Child bicycle race,2
180172,3756255312112,Two woman are getting ready for a dance by stretching.,2 women getting are stretching.,1
180180,8000298212210,A man in a red and black suit is riding on a white motorcycle.,A man is riding a motorcycle down the street.,0
180198,8000298212411,A motorcyclist speeds down the road.,The man is riding his bike.,2
180315,199413509410,An Asian woman peering around a blue doorway.,Only part of the woman's body is visible.,0
180694,4005756399211,A street vendor next to a stall of umbrellas and inflatable animals.,A vendor is selling popcorn.,2
181013,1021332107411,A man with beard carrying a cabinet.,The man is admiriing his work of putting up the cabinet,2
181267,3760010229410,A older man wearing a bandanna on and a biker shirt.,The man is older.,0
181393,3951953306412,A individual doing a handstand on a corner.,A girl practices her gymnastics at home.,1
181515,3844096151312,Woman in a blue evening dress holds a microphone on stage.,the woman is performing a song,1
181768,4328528475411,Asian girl holding a racket in the air in a gym.,The girl is tossing the racket at people.,2
182761,1534920819020,"Many people are sitting on the edge of a rocky beach, watching others swim in the glistening water.",The beach is rocky.,0
182832,399631066312,A child in a pink dress is stepping over a puddle.,A child is dressed up,1
183043,3411712848311,Two children dressed as clowns on ropes performing with other children.,Children dressed in business suits are sitting at a table.,2
183102,3578138991241,A woman is holding a bouquet of tissue paper flowers while two men look on from the porch.,The flowers are purple.,2
183122,2536876757122,Guy in blue jacket and hat standing in front of some type of machinery while starring up with a big smile.,The guy is happy.,1
183684,1305564994010,Two motorists are riding along on their vehicle that is oddly designed and colored.,People are outside on motorcycles.,0
183700,1305564994410,Two people in racing uniforms in a street car.,The guys are racing.,0
184200,3474648788312,A man and woman talk at an outdoor art sale.,Two people talking.,1
184245,253320564412,There are people outside at night on a camping trip.,The people are stargazing.,1
184577,4834104127152,Group of men and women sitting on boxes and buckets in a space with medium light and food.,A group of people are trapped with only boxes and buckets to sit on and medium food and light.,1
184672,3948003394410,A lady in a bikini doing a cartwheel in the sand.,The lady is at the beach.,0
184871,5739332706411,Man watching plane above on a beach.,The man is wearing a heavy coat.,2
184897,3932157451411,A man is fixing a ladder to climb up and down.,A man is climbing a ladder.,2
185129,4826114794112,A man with a black smock is getting a haircut at a beach under some palm trees.,The man is Asian,1
185542,5922760648411,A foreign girl dancing in a strange way,People think it is strange to dance in a foreign country.,2
186032,759015118022,"A little boy in a blue shirt looking at the camera, concrete in the background.",A little boy playing on the sidewalk,1
186638,1650280501012,Students are sitting in an auditorium with notes out in front of them.,The students are preparing for something in the auditorium,1
186684,2705101261350,Two men decide what to do with an obstructing fallen branch.,Two men are talking about how to remove a fallen branch.,0
187121,1370773415210,Two people stand outside a restaurant in the city.,Two people are standing outside a restaurant,0
187407,1663454406012,A young man holds up a hand written sign next to a woman with a multicolored umbrella.,The man and woman know each other,1
187803,2082620071010,"A woman in a blue winter coat and a person in a black winter vest are crossing the street when the ""Do n't Walk"" sign is lit.",People are crossing the road against the traffic light,0
188007,3239891140011,Old man in a blue and red sweater sits next to another old man wearing a white shirt appearing to be taking a nap.,The men are sitting indoors.,2
189659,930126921112,A man in a black shirt enjoys a snack while a woman in a white shirt looks confused.,A man and woman eat together.,1
190553,194408176012,"A man in red scarf and white hat sits on a blanket on the ground, surrounded by cakes of a brown, fiber-like substance that he is apparently selling.",There is a baker selling his goods outside.,1
190559,194408176050,"A man in red scarf and white hat sits on a blanket on the ground, surrounded by cakes of a brown, fiber-like substance that he is apparently selling.",A man is selling something as he sits on the ground.,0
191566,3481859121112,Two teenage girls are texting in the park.,The two girls are texting each other.,1
191924,62721806012,Two men in black jackets stand in a small boat in the water.,The men are fishing.,1
192009,6721214117040,"A man, wearing a flamboyant shirt with red and gray stripes and black pants, bowling a bowling ball down the lane at a tournament.",A man bowls at a tournament.,0
192752,4503067869312,Young men walking down a city sidewalk in the rain.,Guys walking home from work in the rain.,1
192961,2774095272410,A man with an orange cap scraping concrete.,A person in cap working in construction site,0
