unique_id,true_label,model_0_predicted_label,model_0_accuracy,model_1_predicted_label,model_1_accuracy,model_2_predicted_label,model_2_accuracy,model_4_predicted_label,model_4_accuracy,difficulty_score
3_7665a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7665b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7665c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7666a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7666b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7666c,1,2,0.0,1,1.0,2,0.0,1,1.0,0.5
3_7667a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7667b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7667c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7668a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7668b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7668c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7669a,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
3_7669b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7669c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7670a,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
3_7670b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7670c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7671a,1,2,0.0,2,0.0,2,0.0,2,0.0,0.0
3_7671b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7671c,0,0,1.0,1,0.0,1,0.0,1,0.0,0.25
3_7672a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7672b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7672c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7673a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7673b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7673c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7674a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7674b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7674c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7675a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7675b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7675c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7676a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7676b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7676c,0,0,1.0,0,1.0,0,1.0,1,0.0,0.75
3_7677a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7677b,2,2,1.0,1,0.0,1,0.0,1,0.0,0.25
3_7677c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7678a,0,1,0.0,0,1.0,1,0.0,1,0.0,0.25
3_7678b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7678c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7679a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7679b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
3_7679c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7680a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7680b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7680c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7681a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7681b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7681c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7682a,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
3_7682b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7682c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7683a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7683b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7683c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7684a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7684b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7684c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7685a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7685b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7685c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7686a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7686b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7686c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7687a,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
3_7687b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7687c,2,2,1.0,2,1.0,1,0.0,2,1.0,0.75
3_7688a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7688b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7688c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7689a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7689b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7689c,1,1,1.0,0,0.0,0,0.0,0,0.0,0.25
3_7690a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7690b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7690c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7691a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7691b,1,1,1.0,0,0.0,1,1.0,1,1.0,0.75
3_7691c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7692a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7692b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7692c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7693a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7693b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7693c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7694a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7694b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7694c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7695a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7695b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7695c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7696a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7696b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7696c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7697a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7697b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7697c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7698a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7698b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7698c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7699a,1,2,0.0,1,1.0,1,1.0,1,1.0,0.75
3_7699b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7699c,2,2,1.0,1,0.0,2,1.0,1,0.0,0.5
3_7700a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7700b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7700c,1,2,0.0,2,0.0,1,1.0,1,1.0,0.5
3_7701a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7701b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7701c,1,1,1.0,1,1.0,0,0.0,1,1.0,0.75
3_7702a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7702b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7702c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7703a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7703b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7703c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7704a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7704b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7704c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7705a,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
3_7705b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7705c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7706a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7706b,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
3_7706c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7707a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7707b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7707c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7708a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7708b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7708c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7709a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7709b,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
3_7709c,2,2,1.0,1,0.0,1,0.0,1,0.0,0.25
3_7710a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7710b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7710c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7711a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7711b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7711c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7712a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7712b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7712c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7713a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7713b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7713c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7714a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7714b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7714c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7715a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7715b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7715c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7716a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7716b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7716c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7717a,1,1,1.0,2,0.0,2,0.0,2,0.0,0.25
3_7717b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7717c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7718a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7718b,1,1,1.0,2,0.0,1,1.0,1,1.0,0.75
3_7718c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7719a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7719b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7719c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7720a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7720b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7720c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7721a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7721b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7721c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
3_7722a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7722b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7722c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7723a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7723b,1,0,0.0,1,1.0,1,1.0,1,1.0,0.75
3_7723c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7724a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7724b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7724c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7725a,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
3_7725b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7725c,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
3_7726a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7726b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7726c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7727a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7727b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7727c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7728a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7728b,1,1,1.0,2,0.0,1,1.0,1,1.0,0.75
3_7728c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7729a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7729b,1,1,1.0,0,0.0,1,1.0,1,1.0,0.75
3_7729c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7730a,1,1,1.0,2,0.0,2,0.0,1,1.0,0.5
3_7730b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7730c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7731a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7731b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7731c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7732a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7732b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7732c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7733a,1,2,0.0,2,0.0,2,0.0,2,0.0,0.0
3_7733b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7733c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7734a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7734b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7734c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7735a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7735b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7735c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7736a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7736b,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
3_7736c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7737a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7737b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7737c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
3_7738a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7738b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7738c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7739a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7739b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7739c,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
3_7740a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7740b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7740c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7741a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7741b,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
3_7741c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7742a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7742b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7742c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7743a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7743b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7743c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7744a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7744b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7744c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7745a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
3_7745b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7745c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7746a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7746b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7746c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7747a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
3_7747b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7747c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7748a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7748b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7748c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7749a,2,2,1.0,2,1.0,1,0.0,2,1.0,0.75
3_7749b,0,0,1.0,1,0.0,1,0.0,0,1.0,0.5
3_7749c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7750a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7750b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7750c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7751a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7751b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7751c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7752a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7752b,0,1,0.0,1,0.0,0,1.0,0,1.0,0.5
3_7752c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7753a,0,1,0.0,0,1.0,0,1.0,1,0.0,0.5
3_7753b,1,2,0.0,1,1.0,1,1.0,1,1.0,0.75
3_7753c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7754a,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
3_7754b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7754c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7755a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7755b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7755c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7756a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7756b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7756c,1,0,0.0,0,0.0,0,0.0,1,1.0,0.25
3_7757a,0,0,1.0,1,0.0,1,0.0,1,0.0,0.25
3_7757b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7757c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7758a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7758b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7758c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7759a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7759b,1,1,1.0,0,0.0,0,0.0,0,0.0,0.25
3_7759c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7760a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7760b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7760c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7761a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7761b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7761c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7762a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7762b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7762c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7763a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7763b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7763c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7764a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7764b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7764c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7765a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7765b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7765c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7766a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7766b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7766c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7767a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7767b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7767c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7768a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7768b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
3_7768c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7769a,0,0,1.0,1,0.0,1,0.0,1,0.0,0.25
3_7769b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7769c,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
3_7770a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7770b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7770c,1,0,0.0,1,1.0,1,1.0,0,0.0,0.5
3_7771a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7771b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7771c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7772a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7772b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7772c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7773a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7773b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7773c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7774a,1,1,1.0,2,0.0,2,0.0,1,1.0,0.5
3_7774b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7774c,2,2,1.0,2,1.0,1,0.0,2,1.0,0.75
3_7775a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7775b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7775c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7776a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7776b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7776c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7777a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7777b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7777c,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
3_7778a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7778b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7778c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7779a,0,0,1.0,1,0.0,0,1.0,1,0.0,0.5
3_7779b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7779c,1,1,1.0,2,0.0,1,1.0,1,1.0,0.75
3_7780a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7780b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7780c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7781a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7781b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7781c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7782a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7782b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7782c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7783a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7783b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7783c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7784a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
3_7784b,1,2,0.0,0,0.0,0,0.0,0,0.0,0.0
3_7784c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7785a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7785b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7785c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7786a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7786b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7786c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7787a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7787b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7787c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7788a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7788b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7788c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7789a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7789b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7789c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7790a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7790b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7790c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7791a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7791b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7791c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7792a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
3_7792b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7792c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
3_7793a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
3_7793b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
